学校名称,科类,批次,平均分,最高分,最低分,最低位次,学位,学科门类,专业,专业名称
哈尔滨商业大学,文科,本科一批,-,-,555,1401,本科,法学,法学类,法学
哈尔滨商业大学,文科,本科一批,-,-,548,1694,本科,经济学,经济学类,经济统计学
哈尔滨商业大学,文科,本科一批,-,-,548,1694,本科,经济学,经济与贸易类,国际经济与贸易
哈尔滨商业大学,文科,本科一批,-,-,548,1694,本科,管理学,工商管理类,财务管理
辽宁科技大学,理科,本科一批,-,-,472,9683,本科,工学,能源动力类,能源与动力工程
辽宁科技大学,理科,本科一批,-,-,471,9819,本科,工学,自动化类,自动化
辽宁科技大学,理科,本科一批,-,-,469,10082,本科,工学,机械类,机械设计制造及其自动化
辽宁科技大学,理科,本科一批,-,-,469,10082,本科,工学,化工与制药类,化学工程与工艺
辽宁科技大学,理科,本科一批,-,-,468,10213,本科,工学,机械类,材料成型及控制工程
辽宁科技大学,理科,本科一批,-,-,468,10213,本科,工学,材料类,材料科学与工程
辽宁科技大学,理科,本科一批,-,-,468,10213,本科,工学,材料类,冶金工程
辽宁科技大学,理科,本科二批,-,-,459,11548,本科,工学,计算机类,计算机科学与技术
辽宁科技大学,理科,本科二批,-,-,457,11866,本科,理学,数学类,信息与计算科学
辽宁科技大学,理科,本科二批,-,-,452,12578,本科,工学,电气类,电气工程及其自动化
辽宁科技大学,理科,本科二批,-,-,452,12578,本科,工学,机械类,机械电子工程
辽宁科技大学,理科,本科二批,-,-,451,12715,本科,工学,土木类,土木工程
辽宁科技大学,理科,本科二批,-,-,451,12715,本科,工学,测绘类,测绘工程
辽宁科技大学,理科,本科二批,-,-,450,12897,本科,工学,材料类,无机非金属材料工程
辽宁科技大学,理科,本科二批,-,-,450,12897,本科,工学,矿业类,采矿工程
辽宁科技大学,理科,本科二批,-,-,450,12897,本科,理学,化学类,应用化学
燕山大学,理科,本科一批,-,-,538,3271,本科,工学,机械类,机械设计制造及其自动化
燕山大学,理科,本科一批,-,-,532,3639,本科,工学,能源动力类,能源与动力工程
燕山大学,理科,本科一批,-,-,529,3856,本科,工学,计算机类,计算机科学与技术
燕山大学,理科,本科一批,-,-,525,4126,本科,工学,电气类,电气工程及其自动化
重庆三峡学院,理科,本科二批,-,-,457,11866,本科,工学,机械类,机械设计制造及其自动化
重庆三峡学院,理科,本科二批,-,-,454,12306,本科,工学,电气类,电气工程及其自动化
重庆三峡学院,理科,本科二批,-,-,446,13541,本科,工学,计算机类,智能科学与技术
重庆三峡学院,理科,本科二批,-,-,446,13541,本科,工学,环境科学与工程类,环保设备工程
重庆三峡学院,文科,本科二批,-,-,510,4011,本科,经济学,经济与贸易类,国际经济与贸易
重庆三峡学院,文科,本科二批,-,-,506,4340,本科,法学,民族学类,民族学
湖南工业大学,理科,本科一批,-,-,472,9683,本科,文学,外国语言文学类,翻译
湖南工业大学,理科,本科一批,-,-,472,9683,本科,经济学,经济与贸易类,国际经济与贸易
湖南工业大学,理科,本科一批,-,-,472,9683,本科,理学,数学类,信息与计算科学
湖南工业大学,理科,本科一批,-,-,472,9683,本科,工学,电子信息类,电子信息工程
湖南工业大学,理科,本科一批,-,-,472,9683,本科,工学,轻工类,包装工程
湖南工业大学,理科,本科一批,-,-,472,9683,本科,管理学,工商管理类,会计学
湖南工业大学,理科,本科一批,-,-,472,9683,本科,理学,数学类,数学与应用数学
湖南工业大学,理科,本科一批,-,-,472,9683,本科,工学,计算机类,计算机类
湖南工业大学,理科,本科一批,-,-,471,9819,本科,工学,化工与制药类,化学工程与工艺
湖南工业大学,理科,本科一批,-,-,471,9819,本科,工学,电子信息类,电子信息科学与技术
湖南工业大学,理科,本科一批,-,-,471,9819,本科,管理学,工商管理类,财务管理
湖南工业大学,理科,本科一批,-,-,471,9819,本科,理学,化学类,应用化学
湖南工业大学,理科,本科一批,-,-,471,9819,本科,经济学,金融学类,金融工程
湖南工业大学,理科,本科一批,-,-,471,9819,本科,管理学,工商管理类,工商管理类
湖南工业大学,理科,本科一批,-,-,471,9819,本科,工学,土木类,土木类
湖南工业大学,理科,本科一批,-,-,471,9819,本科,工学,机械类,机械类
湖南工业大学,理科,本科一批,-,-,470,9942,本科,理学,物理学类,应用物理学
湖南工业大学,理科,本科一批,-,-,470,9942,本科,理学,生物科学类,生物技术
湖南工业大学,理科,本科一批,-,-,470,9942,本科,工学,电子信息类,电子信息类
湖南工业大学,理科,本科一批,-,-,470,9942,本科,工学,自动化类,自动化类
湖南工业大学,理科,本科一批,-,-,470,9942,本科,工学,电气类,电气类
湖南工业大学,文科,本科一批,-,-,539,2128,本科,经济学,经济与贸易类,国际经济与贸易
湖南工业大学,文科,本科一批,-,-,539,2128,本科,管理学,工商管理类,工商管理类
湖南工业大学,文科,本科一批,-,-,538,2176,本科,文学,外国语言文学类,翻译
湖南工业大学,文科,本科一批,-,-,538,2176,本科,文学,新闻传播学类,广告学
湖南工业大学,文科,本科一批,-,-,537,2232,本科,管理学,工商管理类,会计学
湖南工业大学,文科,本科一批,-,-,537,2232,本科,管理学,工商管理类,财务管理
湖南工业大学,文科,本科一批,-,-,537,2232,本科,经济学,金融学类,金融工程
哈尔滨师范大学,理科,本科二批,-,-,463,10955,本科,经济学,经济学类,经济学
哈尔滨师范大学,理科,本科二批,-,-,455,12168,本科,理学,物理学类,物理学（师范类）
哈尔滨师范大学,理科,本科二批,-,-,453,12429,本科,理学,地理科学类,地理信息科学
哈尔滨师范大学,理科,本科二批,-,-,451,12715,本科,工学,材料类,材料化学
哈尔滨师范大学,文科,本科二批,-,-,507,4259,本科,经济学,经济学类,经济学
哈尔滨师范大学,文科,本科二批,-,-,503,4593,本科,文学,中国语言文学类,秘书学
闽江学院,理科,本科二批,-,-,458,11698,本科,工学,计算机类,计算机科学与技术
闽江学院,理科,本科二批,-,-,452,12578,本科,工学,材料类,高分子材料与工程
闽江学院,理科,本科二批,-,-,451,12715,本科,工学,计算机类,信息安全
闽江学院,理科,本科二批,-,-,449,13066,本科,管理学,工商管理类,财务管理
闽江学院,理科,本科二批,-,-,449,13066,本科,工学,化工与制药类,制药工程
闽江学院,理科,本科二批,-,-,449,13066,本科,工学,计算机类,数据科学与大数据技术
闽江学院,文科,本科二批,-,-,519,3321,本科,历史学,历史学类,历史学
闽江学院,文科,本科二批,-,-,519,3321,本科,文学,外国语言文学类,英语
闽江学院,文科,本科二批,-,-,518,3386,本科,法学,社会学类,社会工作
闽江学院,文科,本科二批,-,-,517,3466,本科,法学,法学类,法学
闽江学院,文科,本科二批,-,-,517,3466,本科,管理学,工商管理类,文化产业管理
西安邮电大学,理科,本科一批,-,-,517,4733,本科,工学,电子信息类,通信工程
西安邮电大学,理科,本科一批,-,-,500,6295,本科,经济学,金融学类,金融工程
西安邮电大学,理科,本科一批,-,-,496,6683,本科,工学,计算机类,软件工程
西安邮电大学,理科,本科一批,-,-,495,6787,本科,工学,自动化类,邮政工程
西安邮电大学,理科,本科一批,-,-,494,6900,本科,工学,自动化类,自动化
西安邮电大学,理科,本科一批,-,-,493,7018,本科,工学,计算机类,智能科学与技术
西安邮电大学,理科,本科一批,-,-,493,7018,本科,工学,电子信息类,光电信息科学与工程
西安邮电大学,理科,本科一批,-,-,492,7134,本科,理学,数学类,信息与计算科学
西安邮电大学,理科,本科一批,-,-,492,7134,本科,工学,电气类,电气工程及其自动化
西安邮电大学,理科,本科一批,-,-,492,7134,本科,工学,兵器类,信息对抗技术
西安邮电大学,理科,本科一批,-,-,492,7134,本科,管理学,电子商务类,电子商务
西安邮电大学,理科,本科一批,-,-,490,7366,本科,工学,计算机类,网络工程
西安邮电大学,理科,本科一批,-,-,490,7366,本科,工学,仪器类,测控技术与仪器
西安邮电大学,理科,本科一批,-,-,490,7366,本科,工学,电子信息类,电子科学与技术
西安邮电大学,理科,本科一批,-,-,490,7366,本科,工学,计算机类,计算机科学与技术
西安邮电大学,文科,本科一批,-,-,549,1642,本科,管理学,工商管理类,会计学
西安邮电大学,文科,本科一批,-,-,540,2062,本科,管理学,公共管理类,公共事业管理
西安邮电大学,文科,本科一批,-,-,537,2232,本科,文学,外国语言文学类,英语
佳木斯大学,理科,本科二批,-,-,445,13697,本科,工学,电气类,电气类（按工学IV类培养分流）
佳木斯大学,理科,本科二批,-,-,439,14634,本科,医学,医学技术类,康复治疗学
佳木斯大学,理科,本科二批,-,-,433,15601,本科,工学,机械类,机械类（按工学I类培养分流）
山东建筑大学,理科,本科二批,-,-,460,11378,本科,工学,建筑类,建筑学
山东建筑大学,理科,本科二批,-,-,456,12030,本科,工学,土木类,给排水科学与工程
山东建筑大学,理科,本科二批,-,-,456,12030,本科,工学,土木类,土木工程
山东建筑大学,理科,本科二批,-,-,449,13066,本科,工学,环境科学与工程类,环境工程
山东建筑大学,理科,本科二批,-,-,448,13225,本科,管理学,工业工程类,工业工程
山东建筑大学,理科,本科二批,-,-,446,13541,本科,工学,土木类,建筑环境与能源应用工程
山东建筑大学,理科,本科二批,-,-,444,13851,本科,理学,地理科学类,地理信息科学
山东建筑大学,理科,本科二批,-,-,442,14181,本科,管理学,公共管理类,土地资源管理
山东建筑大学,文科,本科二批,-,-,533,2446,本科,管理学,管理科学与工程类,工程造价
山东建筑大学,文科,本科二批,-,-,531,2554,本科,法学,法学类,法学
山东建筑大学,文科,本科二批,-,-,531,2554,本科,文学,新闻传播学类,广告学
山东建筑大学,文科,本科二批,-,-,500,4838,本科,法学,社会学类,社会工作
辽宁工业大学,理科,本科二批,-,-,455,12168,本科,工学,电气类,电气工程及其自动化
辽宁工业大学,理科,本科二批,-,-,450,12897,本科,工学,机械类,机械设计制造及其自动化
辽宁工业大学,理科,本科二批,-,-,448,13225,本科,工学,土木类,土木工程
辽宁工业大学,理科,本科二批,-,-,448,13225,本科,工学,机械类,过程装备与控制工程
广东技术师范大学,理科,本科二批,-,-,433,15601,本科,工学,计算机类,计算机科学与技术（师范）
广东技术师范大学,理科,本科二批,-,-,432,15753,本科,工学,计算机类,网络工程
广东技术师范大学,理科,本科二批,-,-,432,15753,本科,管理学,工商管理类,财务管理
广东技术师范大学,文科,本科二批,-,-,500,4838,本科,经济学,经济与贸易类,国际经济与贸易
广东技术师范大学,文科,本科二批,-,-,499,4908,本科,法学,法学类,法学
广东技术师范大学,文科,本科二批,-,-,498,4991,本科,管理学,旅游管理类,旅游管理与服务教育（师范）
兰州城市学院,理科,本科二批,-,-,438,14796,本科,工学,矿业类,油气储运工程
兰州城市学院,理科,本科二批,-,-,435,15290,本科,工学,矿业类,石油工程
兰州城市学院,文科,本科二批,-,-,500,4838,本科,文学,中国语言文学类,汉语言文学（师范）
兰州城市学院,文科,本科二批,-,-,499,4908,本科,历史学,历史学类,历史学（师范）
北京林业大学,理科,本科一批,-,-,563,1977,本科,管理学,农业经济管理类,农林经济管理
北京林业大学,理科,本科一批,-,-,560,2113,本科,工学,建筑类,风景园林
北京林业大学,理科,本科一批,-,-,555,2350,本科,农学,林学类,园林
北京林业大学,理科,本科一批,-,-,550,2585,本科,工学,计算机类,计算机类
北京林业大学,理科,本科一批,-,-,549,2627,本科,理学,地理科学类,自然地理与资源环境
北京林业大学,理科,本科一批,-,-,549,2627,本科,农学,林学类,林学类
北京林业大学,理科,本科一批,-,-,548,2689,本科,管理学,管理科学与工程类,信息管理与信息系统（管理信息方向）
北京林业大学,理科,本科一批,-,-,547,2749,本科,管理学,旅游管理类,旅游管理
北京林业大学,理科,本科一批,-,-,546,2808,本科,工学,电子信息类,电子信息科学与技术
北京林业大学,理科,本科一批,-,-,545,2862,本科,管理学,工商管理类,工商管理类
北京林业大学,理科,本科一批,-,-,544,2918,本科,工学,林业工程类,林业工程类
北京林业大学,理科,本科一批,-,-,542,3045,本科,农学,自然保护与环境生态类,野生动物与自然保护区管理
北京林业大学,理科,本科一批,-,-,542,3045,本科,工学,机械类,机械设计制造及其自动化
北京林业大学,理科,本科一批,-,-,538,3271,本科,工学,自动化类,自动化
北京林业大学,理科,本科一批,-,-,537,3330,本科,理学,心理学类,应用心理学
西安电子科技大学,理科,本科一批,-,-,594,913,本科,工学,电子信息类,通信工程
西安电子科技大学,理科,本科一批,-,-,585,1142,本科,工学,计算机类,智能科学与技术
西安电子科技大学,理科,本科一批,-,-,583,1213,本科,工学,电子信息类,电子信息工程
西安电子科技大学,理科,本科一批,-,-,582,1243,本科,工学,电子信息类,信息工程
西安电子科技大学,理科,本科一批,-,-,581,1272,本科,工学,计算机类,信息安全
西安电子科技大学,理科,本科一批,-,-,580,1310,本科,工学,电子信息类,电子科学与技术
西安电子科技大学,理科,本科一批,-,-,580,1310,本科,工学,计算机类,计算机科学与技术
西安电子科技大学,理科,本科一批,-,-,579,1334,本科,工学,电子信息类,微电子科学与工程
西安电子科技大学,理科,本科一批,-,-,579,1334,本科,工学,电子信息类,电子信息科学与技术
西安电子科技大学,理科,本科一批,-,-,578,1381,本科,工学,自动化类,自动化
西安电子科技大学,理科,本科一批,-,-,577,1421,本科,工学,计算机类,软件工程
西安电子科技大学,理科,本科一批,-,-,577,1421,本科,工学,仪器类,测控技术与仪器
西安电子科技大学,理科,本科一批,-,-,576,1459,本科,管理学,管理科学与工程类,管理科学与工程类
苏州科技大学,理科,本科一批,-,-,490,7366,本科,工学,建筑类,建筑学
苏州科技大学,理科,本科一批,-,-,488,7582,本科,工学,电气类,电气工程及其自动化
苏州科技大学,理科,本科一批,-,-,488,7582,本科,理学,地理科学类,人文地理与城乡规划
苏州科技大学,理科,本科一批,-,-,484,8056,本科,工学,土木类,土木工程
苏州科技大学,理科,本科一批,-,-,483,8178,本科,工学,建筑类,风景园林
苏州科技大学,理科,本科一批,-,-,481,8439,本科,理学,统计学类,统计学
苏州科技大学,理科,本科一批,-,-,481,8439,本科,理学,数学类,信息与计算科学
苏州科技大学,理科,本科一批,-,-,481,8439,本科,工学,环境科学与工程类,环境科学与工程类
苏州科技大学,理科,本科一批,-,-,480,8570,本科,工学,土木类,建筑电气与智能化
苏州科技大学,理科,本科一批,-,-,480,8570,本科,工学,机械类,机械设计制造及其自动化
苏州科技大学,理科,本科一批,-,-,480,8570,本科,工学,材料类,无机非金属材料工程
苏州科技大学,理科,本科一批,-,-,479,8693,本科,工学,交通运输类,交通工程
苏州科技大学,理科,本科一批,-,-,479,8693,本科,工学,土木类,给排水科学与工程
苏州科技大学,文科,本科一批,-,-,552,1520,本科,经济学,金融学类,金融工程
苏州科技大学,文科,本科一批,-,-,550,1602,本科,管理学,工商管理类,市场营销
苏州科技大学,文科,本科一批,-,-,549,1642,本科,文学,新闻传播学类,广播电视学
苏州科技大学,文科,本科一批,-,-,547,1748,本科,管理学,工商管理类,人力资源管理
苏州科技大学,文科,本科一批,-,-,547,1748,本科,历史学,历史学类,历史学（师范）
苏州科技大学,文科,本科一批,-,-,547,1748,本科,文学,中国语言文学类,汉语言文学（师范）
苏州科技大学,文科,本科一批,-,-,546,1794,本科,法学,马克思主义理论类,思想政治教育（师范）
苏州科技大学,文科,本科一批,-,-,545,1848,本科,文学,外国语言文学类,英语
苏州科技大学,文科,本科一批,-,-,545,1848,本科,文学,外国语言文学类,日语
苏州科技大学,文科,本科一批,-,-,544,1889,本科,管理学,物流管理与工程类,物流管理
苏州科技大学,文科,本科一批,-,-,544,1889,本科,管理学,工商管理类,工商管理
苏州科技大学,文科,本科一批,-,-,543,1933,本科,管理学,旅游管理类,旅游管理
苏州科技大学,文科,本科一批,-,-,543,1933,本科,管理学,公共管理类,劳动与社会保障
苏州科技大学,文科,本科一批,-,-,542,1978,本科,法学,社会学类,社会工作
大连海洋大学,理科,本科二批,-,-,456,12030,本科,文学,外国语言文学类,日语
大连海洋大学,理科,本科二批,-,-,452,12578,本科,文学,外国语言文学类,英语
大连海洋大学,理科,本科二批,-,-,452,12578,本科,工学,电子信息类,电子信息类
大连海洋大学,理科,本科二批,-,-,449,13066,本科,工学,土木类,土木工程
沈阳药科大学,理科,本科一批,-,-,522,4357,本科,医学,药学类,药学（日语强化班）
沈阳药科大学,理科,本科一批,-,-,511,5267,本科,医学,药学类,药物制剂
沈阳药科大学,理科,本科一批,-,-,509,5456,本科,医学,中药学类,中药学（日语强化班）
沈阳药科大学,理科,本科一批,-,-,504,5896,本科,工学,生物工程类,生物工程
沈阳药科大学,理科,本科一批,-,-,501,6179,本科,工学,化工与制药类,制药工程
沈阳药科大学,理科,本科一批,-,-,499,6388,本科,理学,化学类,应用化学
沈阳药科大学,理科,本科一批,-,-,497,6584,本科,医学,药学类,临床药学
沈阳药科大学,理科,本科一批,-,-,496,6683,本科,医学,药学类,药学（英语强化班）
沈阳药科大学,理科,本科一批,-,-,493,7018,本科,医学,药学类,药事管理
沈阳药科大学,理科,本科一批,-,-,480,8570,本科,工学,生物工程类,生物制药
沈阳药科大学,理科,本科一批,-,-,479,8693,本科,管理学,工商管理类,工商管理
沈阳药科大学,理科,本科一批,-,-,478,8810,本科,工学,生物医学工程类,生物医学工程
沈阳药科大学,理科,本科一批,-,-,473,9540,本科,工学,食品科学与工程类,食品科学与工程
沈阳药科大学,理科,本科一批,-,-,468,10213,本科,医学,中药学类,中药学
沈阳药科大学,理科,本科一批,-,-,464,10802,本科,医学,中药学类,中药资源与开发
北京邮电大学,理科,本科一批,-,-,609,544,本科,工学,计算机类,计算机类
北京邮电大学,理科,本科一批,-,-,598,793,本科,工学,电子信息类,通信工程（双一流实验班，大类招生）
北京邮电大学,理科,本科一批,-,-,597,821,本科,工学,计算机类,软件工程
北京邮电大学,理科,本科一批,-,-,595,876,本科,工学,自动化类,自动化类（机器人与人工智能）
北京邮电大学,理科,本科一批,-,-,594,913,本科,管理学,工商管理类,工商管理
北京邮电大学,理科,本科一批,-,-,594,913,本科,工学,电子信息类,电子信息类
北京邮电大学,理科,本科一批,-,-,594,913,本科,管理学,管理科学与工程类,管理科学与工程类
北京邮电大学,理科,本科一批,-,-,594,913,本科,,,理科试验班（信息与通信基础科学）
北京邮电大学,理科,本科一批,-,-,594,913,本科,管理学,管理科学与工程类,邮政管理（互联网与智慧物流）
重庆邮电大学,理科,本科一批,-,-,527,3999,本科,工学,计算机类,计算机类（计算机与智能科学类）
重庆邮电大学,理科,本科一批,-,-,525,4126,本科,工学,电子信息类,电子信息类（通信信息类）
重庆邮电大学,理科,本科一批,-,-,523,4283,本科,工学,计算机类,计算机类（网络安全类）
重庆邮电大学,理科,本科一批,-,-,521,4440,本科,工学,电子信息类,电子信息类（电子工程类）
重庆邮电大学,理科,本科一批,-,-,518,4650,本科,理学,数学类,数学类（数学与信息技术类）
重庆邮电大学,理科,本科一批,-,-,518,4650,本科,工学,自动化类,自动化类（自动化与电气工程类）
重庆邮电大学,理科,本科一批,-,-,517,4733,本科,工学,机械类,机械类（先进制造类）
重庆邮电大学,理科,本科一批,-,-,516,4814,本科,管理学,工商管理类,工商管理类
重庆邮电大学,理科,本科一批,-,-,515,4901,本科,理学,生物科学类,生物信息学
重庆邮电大学,理科,本科一批,-,-,515,4901,本科,管理学,管理科学与工程类,工程管理
重庆邮电大学,文科,本科一批,-,-,552,1520,本科,法学,法学类,法学类
河海大学,理科,本科一批,-,-,571,1635,本科,工学,水利类,水文与水资源工程
河海大学,理科,本科一批,-,-,566,1853,本科,工学,水利类,水利水电工程
河海大学,理科,本科一批,-,-,565,1884,本科,工学,土木类,给排水科学与工程
河海大学,理科,本科一批,-,-,564,1932,本科,工学,电气类,电气工程及其自动化
河海大学,理科,本科一批,-,-,563,1977,本科,工学,电子信息类,通信工程
河海大学,理科,本科一批,-,-,562,2020,本科,工学,水利类,水务工程
河海大学,理科,本科一批,-,-,562,2020,本科,工学,计算机类,计算机科学与技术
河海大学,理科,本科一批,-,-,561,2068,本科,工学,土木类,土木工程
河海大学,理科,本科一批,-,-,559,2161,本科,工学,能源动力类,新能源科学与工程
河海大学,理科,本科一批,-,-,559,2161,本科,工学,地质类,地质工程
河海大学,理科,本科一批,-,-,558,2200,本科,工学,能源动力类,能源与动力工程
河海大学,理科,本科一批,-,-,558,2200,本科,工学,农业工程类,农业水利工程
河海大学,理科,本科一批,-,-,558,2200,本科,工学,计算机类,物联网工程
河海大学,理科,本科一批,-,-,557,2260,本科,工学,机械类,机械工程
河海大学,理科,本科一批,-,-,555,2350,本科,工学,电子信息类,电子科学与技术
河海大学,理科,本科一批,-,-,555,2350,本科,理学,数学类,数学类
河海大学,理科,本科一批,-,-,555,2350,本科,工学,材料类,金属材料工程
河海大学,理科,本科一批,-,-,554,2385,本科,工学,测绘类,测绘工程
河海大学,理科,本科一批,-,-,553,2429,本科,工学,自动化类,自动化
河海大学,理科,本科一批,-,-,552,2475,本科,工学,环境科学与工程类,环境生态工程
河海大学,理科,本科一批,-,-,552,2475,本科,工学,材料类,材料科学与工程
河海大学,理科,本科一批,-,-,552,2475,本科,工学,电子信息类,电子信息工程
河海大学,理科,本科一批,-,-,552,2475,本科,工学,水利类,港口航道与海岸工程
河海大学,文科,本科一批,-,-,586,571,本科,法学,马克思主义理论类,思想政治教育
河海大学,文科,本科一批,-,-,584,614,本科,管理学,工商管理类,会计学
河北工程大学,理科,本科二批,-,-,461,11233,本科,工学,电气类,电气工程及其自动化
河北工程大学,理科,本科二批,-,-,459,11548,本科,工学,机械类,机械电子工程
河北工程大学,理科,本科二批,-,-,458,11698,本科,工学,机械类,机械设计制造及其自动化
河北工程大学,理科,本科二批,-,-,456,12030,本科,工学,水利类,水利水电工程
河北工程大学,理科,本科二批,-,-,455,12168,本科,工学,食品科学与工程类,食品科学与工程
河北工程大学,理科,本科二批,-,-,454,12306,本科,法学,法学类,法学
河北工程大学,理科,本科二批,-,-,454,12306,本科,工学,能源动力类,能源与动力工程
河北工程大学,理科,本科二批,-,-,452,12578,本科,工学,农业工程类,农业水利工程
河北工程大学,理科,本科二批,-,-,451,12715,本科,工学,土木类,土木工程
河北工程大学,文科,本科二批,-,-,520,3253,本科,法学,法学类,法学
河北工程大学,文科,本科二批,-,-,512,3852,本科,文学,中国语言文学类,汉语国际教育
河北工程大学,文科,本科二批,-,-,512,3852,本科,文学,外国语言文学类,英语（口试外语）
西南石油大学,理科,本科一批,-,-,491,7258,本科,工学,矿业类,石油工程
西南石油大学,理科,本科一批,-,-,484,8056,本科,工学,矿业类,油气储运工程
西南石油大学,理科,本科一批,-,-,480,8570,本科,工学,机械类,机械设计制造及其自动化
西南石油大学,理科,本科一批,-,-,474,9397,本科,工学,地质类,勘查技术与工程
西南石油大学,理科,本科一批,-,-,472,9683,本科,工学,化工与制药类,化学工程与工艺
西南石油大学,理科,本科一批,-,-,470,9942,本科,工学,地质类,资源勘查工程
西南石油大学,理科,本科一批,-,-,467,10361,本科,理学,地质学类,地质学
西南石油大学,理科,本科一批,-,-,464,10802,本科,理学,化学类,应用化学
西南石油大学,理科,本科一批,-,-,464,10802,本科,工学,机械类,机械工程
西南石油大学,理科,本科一批,-,-,463,10955,本科,工学,机械类,过程装备与控制工程
东北电力大学,理科,本科一批,-,-,536,3393,本科,工学,电气类,电气工程及其自动化
东北电力大学,理科,本科一批,-,-,517,4733,本科,工学,核工程类,核工程与核技术
东北电力大学,理科,本科一批,-,-,515,4901,本科,工学,能源动力类,能源与动力工程
东北电力大学,理科,本科一批,-,-,514,4985,本科,工学,电子信息类,通信工程
东北电力大学,理科,本科一批,-,-,512,5172,本科,工学,能源动力类,新能源科学与工程
东北电力大学,理科,本科一批,-,-,508,5542,本科,工学,自动化类,自动化
东北电力大学,理科,本科一批,-,-,507,5630,本科,工学,计算机类,智能科学与技术
东北电力大学,理科,本科一批,-,-,506,5716,本科,工学,机械类,机械设计制造及其自动化
东北电力大学,理科,本科一批,-,-,506,5716,本科,工学,化工与制药类,能源化学工程
东北电力大学,理科,本科一批,-,-,505,5800,本科,工学,仪器类,测控技术与仪器
东北电力大学,理科,本科一批,-,-,502,6085,本科,工学,电子信息类,电子信息工程
东北电力大学,理科,本科一批,-,-,502,6085,本科,管理学,管理科学与工程类,信息管理与信息系统
东北电力大学,理科,本科一批,-,-,501,6179,本科,工学,计算机类,软件工程
东北电力大学,理科,本科一批,-,-,501,6179,本科,工学,材料类,新能源材料与器件
东北电力大学,理科,本科一批,-,-,498,6482,本科,管理学,工商管理类,会计学
东北电力大学,理科,本科一批,-,-,494,6900,本科,经济学,经济与贸易类,国际经济与贸易
东北电力大学,理科,本科一批,-,-,493,7018,本科,理学,化学类,应用化学
东北电力大学,理科,本科一批,-,-,491,7258,本科,工学,土木类,给排水科学与工程
东北电力大学,理科,本科一批,-,-,488,7582,本科,理学,数学类,信息与计算科学
东北电力大学,理科,本科一批,-,-,488,7582,本科,工学,环境科学与工程类,环境工程
东北电力大学,理科,本科一批,-,-,485,7939,本科,工学,土木类,土木工程
东北电力大学,理科,本科一批,-,-,483,8178,本科,管理学,管理科学与工程类,工程管理
东北电力大学,理科,本科一批,-,-,482,8314,本科,管理学,工商管理类,工商管理
东北电力大学,理科,本科一批,-,-,472,9683,本科,工学,土木类,建筑环境与能源应用工程
东北电力大学,理科,本科一批,-,-,470,9942,本科,工学,化工与制药类,化学工程与工业生物工程
四川师范大学,理科,本科一批,-,-,518,4650,本科,理学,数学类,数学类
四川师范大学,理科,本科一批,-,-,509,5456,本科,文学,外国语言文学类,法语
四川师范大学,理科,本科一批,-,-,502,6085,本科,理学,生物科学类,生物科学类
四川师范大学,理科,本科一批,-,-,501,6179,本科,管理学,工商管理类,会计学
四川师范大学,理科,本科一批,-,-,498,6482,本科,理学,化学类,化学
四川师范大学,理科,本科一批,-,-,496,6683,本科,理学,地理科学类,地理科学
四川师范大学,理科,本科一批,-,-,492,7134,本科,工学,计算机类,计算机类
四川师范大学,理科,本科一批,-,-,490,7366,本科,经济学,金融学类,金融工程
四川师范大学,理科,本科一批,-,-,486,7806,本科,工学,电气类,电气工程及其自动化
四川师范大学,理科,本科一批,-,-,486,7806,本科,工学,电子信息类,电子信息类
四川师范大学,理科,本科一批,-,-,485,7939,本科,工学,材料类,材料化学
四川师范大学,文科,本科一批,-,-,568,996,本科,文学,外国语言文学类,英语
四川师范大学,文科,本科一批,-,-,565,1091,本科,文学,中国语言文学类,汉语言文学
四川师范大学,文科,本科一批,-,-,563,1144,本科,历史学,历史学类,历史学
四川师范大学,文科,本科一批,-,-,562,1172,本科,法学,法学类,法学
四川师范大学,文科,本科一批,-,-,559,1265,本科,管理学,工商管理类,审计学
四川师范大学,文科,本科一批,-,-,557,1324,本科,经济学,经济学类,经济学
四川师范大学,文科,本科一批,-,-,557,1324,本科,法学,马克思主义理论类,思想政治教育
四川师范大学,文科,本科一批,-,-,555,1401,本科,教育学,教育学类,学前教育
四川师范大学,文科,本科一批,-,-,555,1401,本科,文学,新闻传播学类,网络与新媒体
四川师范大学,文科,本科一批,-,-,554,1428,本科,教育学,教育学类,小学教育
四川师范大学,文科,本科一批,-,-,554,1428,本科,理学,地理科学类,人文地理与城乡规划
四川师范大学,文科,本科一批,-,-,553,1477,本科,管理学,工商管理类,市场营销
四川师范大学,文科,本科一批,-,-,552,1520,本科,教育学,教育学类,特殊教育
中央民族大学,理科,本科一批,-,-,565,1884,本科,法学,法学类,法学类
中央民族大学,理科,本科一批,-,-,560,2113,本科,管理学,工商管理类,工商管理类
中央民族大学,理科,本科一批,-,-,558,2200,本科,工学,计算机类,计算机类
中央民族大学,理科,本科一批,-,-,556,2313,本科,理学,数学类,信息与计算科学
中央民族大学,理科,本科一批,-,-,556,2313,本科,经济学,经济学类,经济学类
中央民族大学,理科,本科一批,-,-,555,2350,本科,法学,社会学类,社会学类
中央民族大学,理科,本科一批,-,-,555,2350,本科,工学,电子信息类,电子信息类
中央民族大学,理科,本科一批,-,-,553,2429,本科,工学,电子信息类,光电信息科学与工程
中央民族大学,理科,本科一批,-,-,553,2429,本科,理学,统计学类,统计学类
