学校名称,科类,批次,平均分,最高分,最低分,最低位次,学位,学科门类,专业,专业名称
上海商学院,文科,本科二批,-,-,537,2812,本科,经济学,经济与贸易类,国际经济与贸易
湖南涉外经济学院,理科,本科二批,-,-,403,20272,本科,管理学,工商管理类,工商管理
湖南涉外经济学院,理科,本科二批,-,-,399,20869,本科,工学,计算机类,软件工程
湖南涉外经济学院,理科,本科二批,-,-,398,21012,本科,工学,电子信息类,通信工程
湖南涉外经济学院,理科,本科二批,-,-,398,21012,本科,管理学,工商管理类,会计学
湖南涉外经济学院,理科,本科二批,-,-,398,21012,本科,文学,外国语言文学类,英语
湖南涉外经济学院,理科,本科二批,-,-,398,21012,本科,经济学,金融学类,金融学
湖南涉外经济学院,文科,本科二批,-,-,500,5926,本科,管理学,工商管理类,会计学
湖南涉外经济学院,文科,本科二批,-,-,497,6179,本科,经济学,金融学类,金融学
湖南涉外经济学院,文科,本科二批,-,-,490,6849,本科,管理学,工商管理类,工商管理
湖南涉外经济学院,文科,本科二批,-,-,487,7110,本科,文学,外国语言文学类,英语
哈尔滨工业大学,理科,本科一批,-,-,607,394,本科,,,工科试验班（计算机与电子通信）（软件工程专业后两年学费为15000元/年）
哈尔滨工业大学,理科,本科一批,-,-,606,413,本科,,,工科试验班（航天与自动化）
陇东学院,理科,本科二批,-,-,430,15972,本科,理学,物理学类,物理学（师范）
陇东学院,理科,本科二批,-,-,428,16286,本科,管理学,工商管理类,财务管理
陇东学院,理科,本科二批,-,-,428,16286,本科,工学,矿业类,油气储运工程
陇东学院,理科,本科二批,-,-,428,16286,本科,工学,机械类,机械类
陇东学院,理科,本科二批,-,-,426,16644,本科,理学,生物科学类,生物技术
辽宁大学,理科,本科一批,532,532,532,3377,本科,管理学,工商管理类,会计学
辽宁大学,理科,本科一批,527,527,527,3710,本科,理学,化学类,化学类（化学、应用化学）
辽宁大学,理科,本科一批,520,520,520,4246,本科,工学,电气类,电气工程及其自动化
辽宁大学,理科,本科一批,519,522,518,4399,本科,工学,电子信息类,电子信息类（通信工程、电子信息科学与技术）
辽宁大学,理科,本科一批,518,518,518,4399,本科,理学,生物科学类,生物技术
辽宁大学,理科,本科一批,518,518,518,4399,本科,工学,计算机类,计算机类（计算机科学与技术、数据科学与大数据技术）
辽宁大学,理科,本科一批,522,528,516,4559,本科,工学,环境科学与工程类,环境生态工程
中北大学,理科,本科一批,-,-,482,7986,本科,文学,外国语言文学类,英语
中北大学,理科,本科一批,-,-,479,8384,本科,工学,兵器类,特种能源技术与工程
中北大学,理科,本科一批,-,-,477,8652,本科,工学,能源动力类,能源与动力工程
中北大学,理科,本科一批,-,-,477,8652,本科,理学,数学类,数学类
中北大学,理科,本科一批,-,-,476,8796,本科,工学,机械类,机械类
中北大学,理科,本科一批,-,-,475,8908,本科,工学,安全科学与工程类,安全工程
中北大学,理科,本科一批,-,-,475,8908,本科,理学,统计学类,统计学
中北大学,理科,本科一批,-,-,475,8908,本科,工学,材料类,材料类（包含专业：无机非金属材料工程、高分子材料与工程、复合材料与工程）
中北大学,理科,本科一批,-,-,474,9014,本科,工学,生物工程类,生物工程
中北大学,理科,本科一批,-,-,474,9014,本科,工学,材料类,材料类（包含专业：材料成型及控制工程、金属材料工程）
中北大学,理科,本科一批,-,-,473,9143,本科,工学,土木类,土木工程
中北大学,理科,本科一批,-,-,473,9143,本科,工学,化工与制药类,化工与制药类
中北大学,文科,本科一批,-,-,552,1921,本科,法学,法学类,法学
中北大学,文科,本科一批,-,-,550,2047,本科,文学,外国语言文学类,英语
长春财经学院,理科,本科二批,421,424,419,17816,本科,管理学,工商管理类,财务管理
长春财经学院,理科,本科二批,415,417,414,18591,本科,管理学,工商管理类,审计学
长春财经学院,理科,本科二批,408,416,394,21586,本科,经济学,金融学类,金融学
长春财经学院,文科,本科二批,498,502,494,6471,本科,管理学,工商管理类,审计学
长春财经学院,文科,本科二批,494,494,493,6561,本科,管理学,工商管理类,财务管理
长春财经学院,文科,本科二批,493,494,491,6737,本科,经济学,金融学类,金融学
新疆师范大学,理科,本科二批,-,-,440,14312,本科,理学,物理学类,物理学（师范）
新疆师范大学,理科,本科二批,-,-,437,14816,本科,理学,数学类,数学与应用数学（师范）
新疆师范大学,理科,本科二批,-,-,436,14988,本科,理学,生物科学类,生物科学（师范）
新疆师范大学,理科,本科二批,-,-,435,15153,本科,理学,化学类,化学（师范）
新疆师范大学,理科,本科二批,-,-,433,15487,本科,工学,电子信息类,电子信息科学与技术
新疆师范大学,理科,本科二批,-,-,433,15487,本科,理学,地理科学类,自然地理与资源环境
新疆师范大学,理科,本科二批,-,-,433,15487,本科,工学,计算机类,计算机科学与技术（师范）
新疆师范大学,理科,本科二批,-,-,433,15487,本科,理学,地理科学类,地理科学（师范）
内蒙古农业大学,理科,本科二批,-,-,437,14816,本科,农学,动物医学类,动物医学（含卓越农林计划）
内蒙古农业大学,理科,本科二批,-,-,434,15322,本科,工学,机械类,机械设计制造及其自动化（数学不低于80分）
内蒙古农业大学,理科,本科二批,438.19,443.19,433.18,15322,本科,农学,植物生产类,植物保护
内蒙古农业大学,理科,本科二批,434.16,435.17,433.14,15322,本科,工学,水利类,水文与水资源工程
内蒙古农业大学,理科,本科二批,-,-,432,15651,本科,农学,动物生产类,动物科学（含卓越农林计划）
上海电机学院,理科,本科一批,480,483,476,8796,本科,工学,自动化类,自动化
上海电机学院,理科,本科一批,489,505,475,8908,本科,工学,计算机类,物联网工程
上海电机学院,理科,本科一批,476,480,474,9014,本科,工学,机械类,材料成型及控制工程
上海电机学院,理科,本科一批,483,498,474,9014,本科,工学,电气类,电气工程及其自动化
上海电机学院,理科,本科一批,474,479,471,9425,本科,工学,机械类,机械电子工程
上海电机学院,理科,本科一批,-,-,470,9564,本科,工学,电气类,电气工程及其自动化（上海一流本科计划）
上海电机学院,理科,本科一批,-,-,470,9564,本科,工学,机械类,机械设计制造及其自动化（上海一流本科计划）
上海电机学院,理科,本科一批,-,-,470,9564,本科,工学,机械类,材料成型及控制工程（上海一流本科计划）
上海电机学院,理科,本科一批,472,483,469,9712,本科,工学,机械类,机械设计制造及其自动化
上海电机学院,理科,本科一批,-,-,469,9712,本科,工学,机械类,机械电子工程（上海一流本科计划）
上海电机学院,理科,本科一批,-,-,469,9712,本科,工学,自动化类,自动化（上海一流本科计划）
上海电机学院,理科,本科一批,-,-,469,9712,本科,工学,计算机类,物联网工程（上海一流本科计划）
上海电机学院,理科,本科二批,461,466,456,11720,本科,工学,计算机类,计算机科学与技术
上海电机学院,理科,本科二批,456.33,458,454,12023,本科,工学,电气类,电气工程与智能控制
上海电机学院,理科,本科二批,420,421,419,17816,本科,,,少数民族预科班（预科）
上海电机学院,文科,本科二批,504,507,502,5723,本科,,,少数民族预科班（预科）
南开大学,理科,本科一批,-,-,625,177,本科,经济学,经济学类,经济学类
南开大学,理科,本科一批,-,-,601,494,本科,医学,口腔医学类,口腔医学（仅录取有专业志愿的考生）
南开大学,理科,本科一批,-,-,600,519,本科,理学,数学类,数学类
南开大学,理科,本科一批,-,-,597,595,本科,医学,临床医学类,临床医学（5+3医，仅录取有专业志愿的考生，本硕连读）
南开大学,理科,本科一批,-,-,590,765,本科,管理学,工商管理类,工商管理类（含工商、图档、管科、国会）
南开大学,理科,本科一批,-,-,590,765,本科,工学,电子信息类,电子信息类
南开大学,理科,本科一批,-,-,579,1104,本科,理学,化学类,化学类
南开大学,理科,本科一批,-,-,573,1318,本科,理学,生物科学类,生物科学类
河南工业大学,理科,本科二批,-,-,467,10000,本科,经济学,金融学类,金融学
河南工业大学,理科,本科二批,-,-,463,10597,本科,管理学,工商管理类,财务管理
河南工业大学,理科,本科二批,-,-,461,10901,本科,工学,计算机类,计算机科学与技术
河南工业大学,理科,本科二批,-,-,459,11226,本科,工学,计算机类,软件工程
河南工业大学,理科,本科二批,-,-,459,11226,本科,经济学,经济学类,经济学
河南工业大学,理科,本科二批,-,-,458,11388,本科,工学,电子信息类,电子信息工程
河南工业大学,理科,本科二批,-,-,458,11388,本科,工学,电气类,电气工程及其自动化
河南工业大学,理科,本科二批,-,-,457,11574,本科,管理学,物流管理与工程类,物流管理
河南工业大学,理科,本科二批,-,-,456,11720,本科,工学,机械类,机械设计制造及其自动化
河南工业大学,理科,本科二批,-,-,456,11720,本科,工学,电子信息类,通信工程
河南工业大学,理科,本科二批,-,-,455,11877,本科,管理学,电子商务类,电子商务
河南工业大学,理科,本科二批,-,-,454,12023,本科,管理学,管理科学与工程类,工程管理
河南工业大学,理科,本科二批,-,-,454,12023,本科,工学,计算机类,空间信息与数字技术
河南工业大学,理科,本科二批,-,-,453,12196,本科,工学,土木类,土木工程
河南工业大学,理科,本科二批,-,-,453,12196,本科,工学,土木类,建筑环境与能源应用工程
河南工业大学,理科,本科二批,-,-,453,12196,本科,工学,食品科学与工程类,食品科学与工程
河南工业大学,理科,本科二批,-,-,453,12196,本科,工学,材料类,高分子材料与工程
河南工业大学,理科,本科二批,-,-,453,12196,本科,理学,数学类,数学与应用数学
河南工业大学,理科,本科二批,-,-,453,12196,本科,工学,机械类,机械类
河南工业大学,理科,本科二批,-,-,453,12196,本科,工学,材料类,复合材料与工程
河南工业大学,理科,本科二批,-,-,452,12349,本科,理学,化学类,化学
河南工业大学,理科,本科二批,-,-,452,12349,本科,工学,建筑类,建筑学
河南工业大学,理科,本科二批,-,-,452,12349,本科,理学,化学类,应用化学
河南工业大学,理科,本科二批,-,-,452,12349,本科,理学,统计学类,应用统计学
河南工业大学,理科,本科二批,-,-,451,12497,本科,工学,轻工类,包装工程
河南工业大学,理科,本科二批,-,-,451,12497,本科,工学,环境科学与工程类,环境工程
河南工业大学,理科,本科二批,-,-,451,12497,本科,工学,生物工程类,生物工程
河南工业大学,理科,本科二批,-,-,450,12649,本科,农学,动物生产类,动物科学
河南工业大学,理科,本科二批,-,-,450,12649,本科,工学,仪器类,测控技术与仪器
河南工业大学,理科,本科二批,-,-,449,12804,本科,工学,材料类,材料科学与工程
河南工业大学,理科,本科二批,-,-,449,12804,本科,工学,食品科学与工程类,食品质量与安全
河南工业大学,理科,本科二批,-,-,449,12804,本科,工学,化工与制药类,制药工程
河南工业大学,理科,本科二批,-,-,448,12971,本科,工学,材料类,无机非金属材料工程
河南工业大学,文科,本科二批,-,-,559,1582,本科,文学,外国语言文学类,英语
河南工业大学,文科,本科二批,-,-,537,2812,本科,文学,外国语言文学类,翻译
河南工业大学,文科,本科二批,-,-,535,2950,本科,法学,法学类,法学
河南工业大学,文科,本科二批,-,-,534,3019,本科,经济学,金融学类,金融学
河南工业大学,文科,本科二批,-,-,534,3019,本科,管理学,工商管理类,财务管理
河南工业大学,文科,本科二批,-,-,533,3091,本科,经济学,经济与贸易类,国际经济与贸易
河南工业大学,文科,本科二批,-,-,533,3091,本科,文学,新闻传播学类,网络与新媒体
河南工业大学,文科,本科二批,-,-,533,3091,本科,文学,新闻传播学类,广告学
河南工业大学,文科,本科二批,-,-,532,3168,本科,管理学,物流管理与工程类,物流管理
河南工业大学,文科,本科二批,-,-,532,3168,本科,管理学,工商管理类,工商管理
河南工业大学,文科,本科二批,-,-,532,3168,本科,经济学,经济学类,经济学
河南工业大学,文科,本科二批,-,-,532,3168,本科,文学,新闻传播学类,新闻传播学类
湖南中医药大学,理科,本科一批,-,-,533,3325,本科,医学,中医学类,中医学（“5+3”一体化，本硕连读）
湖南中医药大学,理科,本科一批,-,-,529,3576,本科,医学,中医学类,中医养生学
湖南中医药大学,理科,本科一批,-,-,522,4095,本科,医学,药学类,药物制剂
湖南中医药大学,理科,本科一批,-,-,516,4559,本科,医学,口腔医学类,口腔医学
湖南中医药大学,理科,本科一批,-,-,513,4809,本科,医学,临床医学类,临床医学
湖南中医药大学,理科,本科一批,-,-,513,4809,本科,医学,医学技术类,医学检验技术
湖南中医药大学,理科,本科一批,-,-,506,5441,本科,医学,中药学类,中药资源与开发
湖南中医药大学,理科,本科一批,-,-,505,5533,本科,医学,中医学类,中医学
湖南中医药大学,理科,本科一批,-,-,502,5848,本科,工学,生物工程类,生物工程
湖南中医药大学,理科,本科一批,-,-,497,6270,本科,医学,中医学类,针灸推拿学
湖南中医药大学,理科,本科一批,-,-,495,6477,本科,医学,临床医学类,医学影像学
湖南中医药大学,理科,本科一批,-,-,494,6575,本科,理学,心理学类,应用心理学
湖南中医药大学,理科,本科一批,-,-,494,6575,本科,管理学,工商管理类,市场营销
湖南中医药大学,理科,本科一批,-,-,493,6699,本科,医学,中西医结合类,中西医临床医学
湖南中医药大学,理科,本科一批,-,-,493,6699,本科,医学,中药学类,中药学
湖南中医药大学,理科,本科一批,-,-,491,6931,本科,工学,计算机类,计算机科学与技术
湖南中医药大学,理科,本科一批,-,-,491,6931,本科,工学,化工与制药类,制药工程
湖南中医药大学,理科,本科一批,-,-,491,6931,本科,工学,食品科学与工程类,食品科学与工程
湖南中医药大学,理科,本科一批,-,-,489,7152,本科,管理学,公共管理类,公共事业管理
湖南中医药大学,理科,本科一批,-,-,489,7152,本科,医学,医学技术类,康复治疗学
湖南中医药大学,理科,本科一批,-,-,488,7273,本科,管理学,管理科学与工程类,信息管理与信息系统
湖南中医药大学,理科,本科一批,-,-,486,7496,本科,医学,药学类,药学
湖南中医药大学,理科,本科一批,-,-,473,9143,本科,医学,护理学类,护理学
武汉轻工大学,理科,本科二批,-,-,470,9564,本科,工学,计算机类,计算机类
武汉轻工大学,理科,本科二批,-,-,463,10597,本科,工学,食品科学与工程类,食品科学与工程类
武汉轻工大学,理科,本科二批,-,-,457,11574,本科,工学,机械类,机械类
武汉轻工大学,理科,本科二批,-,-,454,12023,本科,理学,化学类,应用化学
武汉轻工大学,理科,本科二批,-,-,454,12023,本科,工学,自动化类,自动化
黑龙江大学,理科,本科一批,494,506,481,8122,本科,工学,计算机类,计算机科学与技术
黑龙江大学,理科,本科一批,481,482,479,8384,本科,理学,生物科学类,生物技术
黑龙江大学,理科,本科一批,478,478,477,8652,本科,经济学,金融学类,金融学
黑龙江大学,理科,本科一批,475,476,474,9014,本科,经济学,经济与贸易类,国际经济与贸易
黑龙江大学,理科,本科一批,468,468,467,10000,本科,工学,计算机类,物联网工程
黑龙江大学,理科,本科一批,471,481,463,10597,本科,管理学,管理科学与工程类,信息管理与信息系统
黑龙江大学,理科,本科一批,461,463,459,11226,本科,农学,植物生产类,植物保护
黑龙江大学,文科,本科一批,558,558,557,1679,本科,文学,中国语言文学类,汉语国际教育
黑龙江大学,文科,本科一批,558,559,556,1730,本科,文学,外国语言文学类,商务英语
黑龙江大学,文科,本科一批,553,553,553,1866,本科,文学,新闻传播学类,广告学
黑龙江大学,文科,本科一批,555,556,553,1866,本科,经济学,经济学类,经济学
黑龙江大学,文科,本科一批,551,551,551,1986,本科,历史学,历史学类,历史学
黑龙江大学,文科,本科一批,554,556,551,1986,本科,文学,新闻传播学类,编辑出版学
黑龙江大学,文科,本科一批,551,551,551,1986,本科,管理学,工商管理类,工商管理
长春工程学院,理科,本科二批,-,-,450,12649,本科,工学,能源动力类,新能源科学与工程
长春工程学院,理科,本科二批,-,-,448,12971,本科,工学,电气类,电气工程及其自动化
长春工程学院,理科,本科二批,-,-,447,13134,本科,管理学,工商管理类,财务管理
长春工程学院,理科,本科二批,-,-,445,13494,本科,工学,计算机类,软件工程
长春工程学院,理科,本科二批,-,-,445,13494,本科,工学,建筑类,建筑学（入学后加试素描）
长春工程学院,理科,本科二批,-,-,443,13817,本科,工学,计算机类,计算机科学与技术
长春工程学院,理科,本科二批,-,-,442,13978,本科,工学,计算机类,物联网工程
长春工程学院,理科,本科二批,-,-,442,13978,本科,工学,电气类,智能电网信息工程
长春工程学院,理科,本科二批,-,-,441,14156,本科,工学,计算机类,数据科学与大数据技术
长春工程学院,理科,本科二批,-,-,440,14312,本科,工学,自动化类,自动化
长春工程学院,理科,本科二批,-,-,440,14312,本科,工学,电子信息类,电子信息工程
长春工程学院,理科,本科二批,-,-,439,14464,本科,工学,自动化类,机器人工程
长春工程学院,理科,本科二批,-,-,438,14634,本科,管理学,管理科学与工程类,工程造价
长春工程学院,理科,本科二批,-,-,438,14634,本科,工学,环境科学与工程类,环境科学
长春工程学院,理科,本科二批,-,-,437,14816,本科,工学,机械类,机械设计制造及其自动化
长春工程学院,理科,本科二批,-,-,437,14816,本科,工学,水利类,水文与水资源工程
长春工程学院,理科,本科二批,-,-,437,14816,本科,工学,建筑类,城乡规划（入学后加试素描）
长春工程学院,理科,本科二批,-,-,436,14988,本科,工学,农业工程类,农业水利工程
长春工程学院,理科,本科二批,-,-,436,14988,本科,工学,土木类,城市地下空间工程
长春工程学院,理科,本科二批,-,-,436,14988,本科,工学,土木类,给排水科学与工程
长春工程学院,理科,本科二批,-,-,436,14988,本科,工学,材料类,宝石及材料工艺学
长春工程学院,理科,本科二批,-,-,436,14988,本科,工学,土木类,建筑电气与智能化
长春工程学院,理科,本科二批,-,-,435,15153,本科,工学,能源动力类,能源与动力工程
长春工程学院,理科,本科二批,-,-,435,15153,本科,工学,土木类,土木工程
长春工程学院,理科,本科二批,-,-,435,15153,本科,工学,材料类,焊接技术与工程
长春工程学院,理科,本科二批,-,-,435,15153,本科,工学,安全科学与工程类,安全工程
长春工程学院,理科,本科二批,-,-,434,15322,本科,工学,环境科学与工程类,环境工程
长春工程学院,理科,本科二批,-,-,434,15322,本科,工学,土木类,道路桥梁与渡河工程
长春工程学院,理科,本科二批,-,-,433,15487,本科,理学,化学类,应用化学
长春工程学院,理科,本科二批,-,-,433,15487,本科,工学,地质类,地质工程
长春工程学院,理科,本科二批,-,-,433,15487,本科,工学,测绘类,测绘工程
长春工程学院,理科,本科二批,-,-,433,15487,本科,工学,机械类,汽车服务工程
长春工程学院,理科,本科二批,-,-,433,15487,本科,工学,土木类,建筑环境与能源应用工程
长春工程学院,理科,本科二批,-,-,432,15651,本科,工学,机械类,材料成型及控制工程
长春工程学院,理科,本科二批,-,-,432,15651,本科,工学,水利类,水利水电工程
长春工程学院,理科,本科二批,-,-,432,15651,本科,管理学,管理科学与工程类,工程管理
长春工程学院,理科,本科二批,-,-,432,15651,本科,工学,地质类,资源勘查工程（宜男生报考）
长春工程学院,文科,本科二批,-,-,522,3973,本科,管理学,工商管理类,财务管理
长春工程学院,文科,本科二批,-,-,519,4240,本科,管理学,工商管理类,工商管理
大连医科大学,理科,本科一批,584,590,578,1139,本科,医学,临床医学类,临床医学（“5+3”一体化）
大连医科大学,理科,本科一批,568,574,562,1726,本科,医学,临床医学类,临床医学
大连医科大学,理科,本科一批,557,557,557,1938,本科,医学,临床医学类,麻醉学
大连医科大学,理科,本科一批,557.50,558,557,1938,本科,医学,中西医结合类,中西医临床医学
大连医科大学,理科,本科一批,556,557,555,2040,本科,医学,医学技术类,医学检验技术
大连医科大学,理科,本科一批,550,552,548,2389,本科,医学,公共卫生与预防医学类,预防医学
大连医科大学,理科,本科一批,548.50,554,543,2713,本科,医学,药学类,临床药学
大连医科大学,理科,本科一批,482,495,469,9712,本科,医学,护理学类,护理学
云南大学,理科,本科一批,525.67,528,522,4095,本科,理学,生物科学类,生物科学（国家生物学基地班）
云南大学,理科,本科一批,528,535,521,4174,本科,理学,数学类,数学与应用数学
云南大学,理科,本科一批,517.50,520,515,4650,本科,经济学,经济学类,经济学类
云南大学,理科,本科一批,519,525,515,4650,本科,理学,化学类,化学类
云南大学,文科,本科一批,589,589,589,635,本科,经济学,经济学类,经济学类
云南大学,文科,本科一批,588,588,588,659,本科,文学,新闻传播学类,新闻学
云南大学,文科,本科一批,586,586,586,698,本科,管理学,工商管理类,工商管理类
云南大学,文科,本科一批,586.50,589,584,745,本科,文学,中国语言文学类,汉语言文学
浙江大学,理科,本科一批,-,-,639,1,本科,,,工科试验班（竺可桢学院交叉创新平台）
浙江大学,理科,本科一批,-,-,632,1,本科,,,社会科学试验班
浙江大学,理科,本科一批,-,-,632,1,本科,,,工科试验班（电气与自动化，含卓越人才培养班）
浙江大学,理科,本科一批,-,-,630,126,本科,,,理科试验班类（含拔尖人才培养）
浙江大学,理科,本科一批,-,-,629,142,本科,,,工科试验班（机械与材料，含卓越人才培养班）
浙江大学,文科,本科一批,-,-,647,1,本科,,,人文科学试验班（外国语言文学）
浙江大学,文科,本科一批,-,-,646,1,本科,,,人文科学试验班（传媒）
浙江大学,文科,本科一批,-,-,643,1,本科,,,人文科学试验班
浙江大学,文科,本科一批,-,-,642,1,本科,,,社会科学试验班
福州大学,理科,本科一批,-,-,538,2991,本科,工学,计算机类,计算机类
福州大学,理科,本科一批,-,-,537,3043,本科,工学,电子信息类,光电信息科学与工程
福州大学,理科,本科一批,-,-,536,3098,本科,工学,化工与制药类,制药工程
福州大学,理科,本科一批,-,-,536,3098,本科,工学,机械类,材料成型及控制工程
福州大学,理科,本科一批,-,-,534,3257,本科,工学,水利类,水利水电工程
福州大学,理科,本科一批,-,-,532,3377,本科,工学,化工与制药类,资源循环科学与工程
福州大学,理科,本科一批,-,-,532,3377,本科,工学,环境科学与工程类,环境工程
福州大学,理科,本科一批,-,-,532,3377,本科,工学,自动化类,自动化
福州大学,理科,本科一批,-,-,531,3444,本科,法学,社会学类,社会学
福州大学,理科,本科一批,-,-,531,3444,本科,工学,建筑类,城乡规划
福州大学,文科,本科一批,-,-,589,635,本科,文学,外国语言文学类,英语（口试外语）
福州大学,文科,本科一批,-,-,583,778,本科,文学,中国语言文学类,汉语言文学
浙江工业大学,理科,本科一批,-,-,527,3710,本科,工学,计算机类,计算机类（朝晖校区）（部分专业（大类招生，详见招生章程））
浙江工业大学,理科,本科一批,-,-,527,3710,本科,工学,计算机类,智能科学与技术（朝晖校区）（部分专业（大类招生，详见招生章程））
浙江工业大学,理科,本科一批,-,-,526,3775,本科,工学,机械类,机械类（屏峰校区）（部分专业（大类招生，详见招生章程））
浙江工业大学,理科,本科一批,-,-,522,4095,本科,工学,材料类,材料类（屏峰校区）（部分专业（大类招生，详见招生章程））
浙江工业大学,理科,本科一批,-,-,521,4174,本科,工学,电子信息类,通信工程（朝晖校区）（部分专业（大类招生，详见招生章程））
浙江工业大学,理科,本科一批,-,-,518,4399,本科,工学,环境科学与工程类,环境科学与工程类（屏峰校区）（部分专业（大类招生，详见招生章程））
中原工学院,理科,本科二批,-,-,438,14634,本科,工学,自动化类,自动化
中原工学院,理科,本科二批,-,-,433,15487,本科,工学,航空航天类,航空航天类
中原工学院,理科,本科二批,-,-,432,15651,本科,工学,轻工类,轻化工程
中原工学院,理科,本科二批,-,-,432,15651,本科,工学,土木类,土木类
中原工学院,理科,本科二批,-,-,431,15816,本科,工学,材料类,材料类
中原工学院,理科,本科二批,-,-,430,15972,本科,管理学,工业工程类,工业工程
中原工学院,理科,本科二批,-,-,430,15972,本科,理学,数学类,数学类
中原工学院,理科,本科二批,-,-,430,15972,本科,工学,机械类,工业设计（入校加试徒手因）
中原工学院,文科,本科二批,-,-,512,4877,本科,经济学,经济与贸易类,国际经济与贸易
中原工学院,文科,本科二批,-,-,510,5050,本科,管理学,工商管理类,工商管理
银川能源学院,理科,本科二批,-,-,390,22161,本科,工学,化工与制药类,"化学工程与工艺（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,390,22161,本科,文学,外国语言文学类,"商务英语（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,388,22425,本科,经济学,经济学类,"能源经济（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,388,22425,本科,工学,机械类,"汽车服务工程（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,388,22425,本科,工学,电气类,"智能电网信息工程（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,387,22563,本科,工学,机械类,"机械设计制造及其自动化（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,387,22563,本科,工学,能源动力类,"能源与动力工程（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,387,22563,本科,农学,植物生产类,"设施农业科学与工程（每年减免学费2000元）（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,386,22698,本科,工学,计算机类,"数字媒体技术（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,385,22840,本科,工学,电气类,"电气工程及其自动化（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,384,22959,本科,工学,化工与制药类,"能源化学工程（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,384,22959,本科,工学,土木类,"土木工程（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,383,23077,本科,管理学,工商管理类,"财务管理（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,383,23077,本科,工学,建筑类,"风景园林（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,383,23077,本科,管理学,管理科学与工程类,"信息管理与信息系统（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,382,23209,本科,文学,中国语言文学类,"秘书学（语言文学）（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,382,23209,本科,管理学,物流管理与工程类,"物流工程（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,381,23353,本科,文学,外国语言文学类,"翻译（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,381,23353,本科,管理学,管理科学与工程类,"工程造价（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,381,23353,本科,经济学,金融学类,"金融工程（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,381,23353,本科,管理学,工商管理类,"人力资源管理（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,381,23353,本科,法学,社会学类,"社会工作（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,381,23353,本科,工学,生物工程类,"生物工程（每年减免学费2000元）（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,381,23353,本科,工学,食品科学与工程类,"食品质量与安全（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,381,23353,本科,工学,计算机类,"数据科学与大数据技术（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,381,23353,本科,工学,电子信息类,"通信工程（产教融合示范专业）（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,381,23353,本科,工学,计算机类,"物联网工程（产教融合示范专业）（部分专业与福州大学联合培养,详询学院）"
银川能源学院,理科,本科二批,-,-,381,23353,本科,教育学,教育学类,"学前教育（师范）（部分专业与福州大学联合培养,详询学院）"
银川能源学院,文科,本科二批,-,-,462,9339,本科,工学,机械类,汽车服务工程（部分专业与福州大学联合培养，详询学院）
银川能源学院,文科,本科二批,-,-,462,9339,本科,工学,计算机类,数字媒体技术（部分专业与福州大学联合培养，详询学院）
银川能源学院,文科,本科二批,-,-,461,9417,本科,文学,外国语言文学类,商务英语（部分专业与福州大学联合培养，详询学院）
银川能源学院,文科,本科二批,-,-,460,9512,本科,经济学,经济学类,能源经济（部分专业与福州大学联合培养，详询学院）
银川能源学院,文科,本科二批,-,-,460,9512,本科,农学,植物生产类,设施农业科学与工程（每年减免学费2000元）（部分专业与福州大学联合培养，详询学院）
银川能源学院,文科,本科二批,-,-,460,9512,本科,工学,土木类,土木工程（部分专业与福州大学联合培养，详询学院）
银川能源学院,文科,本科二批,-,-,458,9707,本科,管理学,工商管理类,财务管理（部分专业与福州大学联合培养，详询学院）
