学校名称,科类,批次,平均分,最高分,最低分,最低位次,学位,学科门类,专业,专业名称
宁夏大学,文科,本科二批,495,516,490,4253,本科,管理学,电子商务类,电子商务
宁夏大学,文科,本科二批,491,516,487,4487,本科,管理学,工商管理类,市场营销
宁夏大学,文科,本科二批,490,513,486,4575,本科,管理学,旅游管理类,旅游管理
宁夏大学,文科,本科二批,498,-,-,-,本科,管理学,工商管理类,工商管理
宁夏大学,文科,本科二批,506,-,-,-,本科,管理学,工商管理类,会计学
宁夏大学,文科,本科二批,496,-,-,-,本科,文学,中国语言文学类,汉语言文学
海南大学,理科,本科一批,519,-,519,3983,本科,工学,化工与制药类,化工与制药类
海南大学,理科,本科一批,516,-,513,4425,本科,管理学,工商管理类,工商管理类
海南大学,理科,本科一批,508,-,506,5029,本科,医学,药学类,药学
海南大学,理科,本科一批,492,-,492,6472,本科,工学,食品科学与工程类,食品科学与工程类
海南大学,理科,本科一批,490,-,490,6690,本科,工学,自动化类,自动化
海南大学,理科,本科一批,490,-,489,6825,本科,理学,数学类,数学类
海南大学,理科,本科一批,491,-,488,6947,本科,工学,电子信息类,电子信息类
海南大学,理科,本科一批,486,-,486,7192,本科,工学,计算机类,软件工程
海南大学,文科,本科一批,544,-,542,1226,本科,文学,中国语言文学类,中国语言文学类
海南大学,文科,本科一批,540,-,540,1300,本科,管理学,工商管理类,工商管理类
海南大学,文科,本科一批,538,-,538,1360,本科,法学,法学类,法学
海南大学,文科,本科一批,539,-,538,1360,本科,文学,外国语言文学类,外国语言文学类
新疆大学,理科,本科一批,480,-,-,-,本科,文学,外国语言文学类,俄语
新疆大学,理科,本科一批,483,-,-,-,本科,法学,法学类,法学
新疆大学,理科,本科一批,474,-,-,-,本科,工学,自动化类,自动化
新疆大学,理科,本科一批,455,-,-,-,本科,工学,能源动力类,新能源科学与工程
山东科技大学,理科,本科一批,508,-,-,-,本科,工学,电气类,电气工程及其自动化
山东科技大学,理科,本科一批,496,-,-,-,本科,理学,数学类,数学与应用数学
山东科技大学,理科,本科一批,489,-,-,-,本科,理学,物理学类,应用物理学
山东科技大学,理科,本科一批,489,-,-,-,本科,理学,化学类,应用化学
山东科技大学,理科,本科一批,481,-,-,-,本科,理学,统计学类,统计学
山东科技大学,理科,本科一批,521,-,-,-,本科,工学,自动化类,自动化
山东科技大学,理科,本科一批,489,-,-,-,本科,工学,电子信息类,电子信息工程
山东科技大学,理科,本科一批,495,-,-,-,本科,工学,计算机类,网络工程
山东科技大学,理科,本科一批,494,-,-,-,本科,工学,机械类,过程装备与控制工程
山东科技大学,理科,本科一批,497,-,-,-,本科,工学,电子信息类,通信工程
山东科技大学,理科,本科一批,482,-,-,-,本科,工学,仪器类,测控技术与仪器
山东科技大学,理科,本科一批,492,-,-,-,本科,工学,计算机类,计算机科学与技术
山东科技大学,理科,本科一批,478,-,-,-,本科,工学,材料类,无机非金属材料工程
山东科技大学,理科,本科一批,497,-,-,-,本科,工学,土木类,土木工程
山东科技大学,理科,本科一批,477,-,-,-,本科,工学,环境科学与工程类,环境工程
山东科技大学,理科,本科一批,500,-,-,-,本科,管理学,物流管理与工程类,物流工程
山东科技大学,理科,本科一批,486,-,-,-,本科,工学,水利类,水文与水资源工程
山东科技大学,理科,本科一批,477,-,-,-,本科,工学,化工与制药类,化学工程与工艺
山东科技大学,理科,本科一批,489,-,-,-,本科,工学,生物工程类,生物工程
山东科技大学,理科,本科一批,504,-,-,-,本科,工学,测绘类,测绘工程
山东科技大学,理科,本科一批,480,-,-,-,本科,工学,交通运输类,交通运输
山东科技大学,理科,本科一批,490,-,-,-,本科,工学,测绘类,遥感科学与技术
山东科技大学,理科,本科一批,483,-,-,-,本科,工学,交通运输类,交通工程
山东科技大学,理科,本科一批,485,-,-,-,本科,管理学,管理科学与工程类,工程管理
山东科技大学,理科,本科一批,489,-,-,-,本科,管理学,电子商务类,电子商务
山东科技大学,理科,本科一批,483,-,-,-,本科,工学,材料类,金属材料工程
山东科技大学,理科,本科一批,490,-,-,-,本科,工学,材料类,高分子材料与工程
山东科技大学,理科,本科一批,493,-,-,-,本科,工学,机械类,车辆工程
山东科技大学,理科,本科一批,484,-,-,-,本科,工学,土木类,城市地下空间工程
山东科技大学,理科,本科一批,500,-,-,-,本科,工学,机械类,机械电子工程
山东科技大学,理科,本科一批,484,-,-,-,本科,工学,地质类,勘查技术与工程
山东科技大学,理科,本科一批,477,-,-,-,本科,工学,地质类,资源勘查工程
山东科技大学,理科,本科一批,499,-,-,-,本科,工学,计算机类,软件工程
山东科技大学,理科,本科一批,496,-,-,-,本科,管理学,工商管理类,工商管理
山东科技大学,理科,本科一批,470,-,-,-,本科,工学,矿业类,矿物加工工程
山东科技大学,理科,本科一批,505,-,-,-,本科,工学,能源动力类,能源与动力工程
山东科技大学,理科,本科一批,480,-,-,-,本科,工学,土木类,建筑环境与能源应用工程
山东科技大学,理科,本科一批,468,-,-,-,本科,工学,矿业类,采矿工程
山东科技大学,理科,本科一批,482,-,-,-,本科,管理学,工业工程类,工业工程
山东科技大学,理科,本科一批,493,-,-,-,本科,工学,安全科学与工程类,安全工程
山东科技大学,理科,本科一批,477,-,-,-,本科,工学,力学类,工程力学
山东科技大学,理科,本科一批,478,-,-,-,本科,工学,环境科学与工程类,环境科学
山东科技大学,理科,本科一批,486,-,-,-,本科,工学,力学类,理论与应用力学
山东科技大学,理科,本科一批,507,-,-,-,本科,工学,水利类,水利水电工程
山东科技大学,文科,本科一批,530,-,-,-,本科,经济学,金融学类,金融学
山东科技大学,文科,本科一批,546,-,-,-,本科,法学,法学类,法学
山东科技大学,文科,本科一批,538,-,-,-,本科,文学,新闻传播学类,广告学
山东科技大学,文科,本科一批,539,-,-,-,本科,文学,外国语言文学类,英语
山东科技大学,文科,本科一批,542,-,-,-,本科,文学,外国语言文学类,日语
山东科技大学,文科,本科一批,521,-,-,-,本科,管理学,工商管理类,工商管理
山东科技大学,文科,本科一批,537,-,-,-,本科,经济学,财政学类,财政学
洛阳师范学院,理科,本科二批,446,-,-,-,本科,理学,数学类,数学与应用数学
洛阳师范学院,理科,本科二批,441,-,-,-,本科,管理学,电子商务类,电子商务
洛阳师范学院,文科,本科二批,496,-,-,-,本科,经济学,经济与贸易类,国际经济与贸易
洛阳师范学院,文科,本科二批,501,-,-,-,本科,文学,外国语言文学类,英语
湖南农业大学,理科,本科一批,471,-,-,-,本科,管理学,公共管理类,劳动与社会保障
湖南农业大学,理科,本科一批,464,-,-,-,本科,理学,化学类,应用化学
湖南农业大学,理科,本科一批,472,-,-,-,本科,工学,生物工程类,生物工程
湖南农业大学,理科,本科一批,465,-,-,-,本科,工学,食品科学与工程类,食品科学与工程
湖南农业大学,理科,本科一批,467,-,-,-,本科,农学,自然保护与环境生态类,农业资源与环境
湖南农业大学,理科,本科一批,462,-,-,-,本科,农学,草学类,草业科学
湖南农业大学,理科,本科一批,476,-,-,-,本科,农学,动物生产类,动物科学
湖南农业大学,理科,本科一批,465,-,-,-,本科,农学,动物医学类,动物医学
湖南农业大学,理科,本科一批,476,-,-,-,本科,管理学,工商管理类,会计学
湖南农业大学,理科,本科一批,482,-,-,-,本科,管理学,工商管理类,市场营销
湖南农业大学,理科,本科一批,472,-,-,-,本科,管理学,公共管理类,土地资源管理
湖南农业大学,理科,本科一批,475,-,-,-,本科,管理学,农业经济管理类,农林经济管理
湖南农业大学,理科,本科一批,472,-,-,-,本科,农学,动物医学类,动植物检疫
湖南农业大学,理科,本科一批,462,-,-,-,本科,农学,动物医学类,动物药学
湖南农业大学,文科,本科一批,524,-,-,-,本科,经济学,经济学类,经济学
湖南农业大学,文科,本科一批,518,-,-,-,本科,管理学,电子商务类,电子商务
湖南农业大学,文科,本科一批,522,-,-,-,本科,管理学,公共管理类,公共事业管理
湖南农业大学,文科,本科一批,526,-,-,-,本科,管理学,农业经济管理类,农村区域发展
新疆财经大学,文科,本科二批,505,-,-,-,本科,管理学,工商管理类,会计学
兰州交通大学,理科,本科二批,487,487,487,7069,本科,工学,电气类,电气工程及其自动化
兰州交通大学,理科,本科二批,479,479,479,8041,本科,工学,水利类,水利水电工程
兰州交通大学,理科,本科二批,470,470,470,9301,本科,工学,电子信息类,通信工程
兰州交通大学,理科,本科二批,476,481,470,9301,本科,工学,自动化类,轨道交通信号与控制
兰州交通大学,理科,本科二批,473,475,470,9301,本科,工学,交通运输类,交通运输
兰州交通大学,理科,本科二批,470,470,469,9461,本科,工学,机械类,机械设计制造及其自动化
兰州交通大学,理科,本科二批,471,476,468,9601,本科,工学,机械类,车辆工程
兰州交通大学,理科,本科二批,467,467,466,9874,本科,工学,自动化类,自动化
兰州交通大学,理科,本科二批,467,467,466,9874,本科,工学,计算机类,计算机科学与技术
兰州交通大学,理科,本科二批,467,468,466,9874,本科,工学,能源动力类,能源与动力工程
兰州交通大学,理科,本科二批,465,465,465,10030,本科,工学,建筑类,建筑学
兰州交通大学,理科,本科二批,465,465,465,10030,本科,工学,测绘类,测绘工程
兰州交通大学,理科,本科二批,465,465,465,10030,本科,工学,计算机类,软件工程
兰州交通大学,理科,本科二批,467,470,465,10030,本科,工学,土木类,土木工程
兰州交通大学,理科,本科二批,469,472,465,10030,本科,工学,土木类,给排水科学与工程
兰州交通大学,理科,本科二批,466,467,464,10160,本科,工学,计算机类,物联网工程
兰州交通大学,理科,本科二批,467,470,464,10160,本科,工学,土木类,建筑环境与能源应用工程
兰州交通大学,理科,本科二批,464,464,464,10160,本科,文学,外国语言文学类,阿拉伯语
兰州交通大学,理科,本科二批,464,464,463,10303,本科,工学,机械类,过程装备与控制工程
兰州交通大学,理科,本科二批,463,463,463,10303,本科,工学,生物工程类,生物工程
兰州交通大学,理科,本科二批,465,466,463,10303,本科,工学,电子信息类,电子科学与技术
兰州交通大学,文科,本科二批,516,518,514,2563,本科,文学,外国语言文学类,英语
兰州交通大学,文科,本科二批,512,512,512,2693,本科,文学,中国语言文学类,汉语国际教育
兰州交通大学,文科,本科二批,512,513,510,2815,本科,文学,外国语言文学类,阿拉伯语
吉林财经大学,理科,本科二批,484,485,483,7555,本科,管理学,工商管理类,会计学
吉林财经大学,理科,本科二批,479,479,478,8165,本科,管理学,工商管理类,审计学
吉林财经大学,理科,本科二批,481,485,477,8295,本科,经济学,财政学类,税收学
吉林财经大学,理科,本科二批,478,480,474,8701,本科,经济学,金融学类,金融学
吉林财经大学,理科,本科二批,478,482,474,8701,本科,管理学,工商管理类,财务管理
吉林财经大学,理科,本科二批,472,472,472,8973,本科,理学,数学类,数学与应用数学
吉林财经大学,理科,本科二批,472,473,471,9121,本科,经济学,金融学类,金融工程
吉林财经大学,理科,本科二批,472,473,471,9121,本科,经济学,经济学类,经济统计学
吉林财经大学,理科,本科二批,471,471,471,9121,本科,工学,计算机类,计算机科学与技术
吉林财经大学,文科,本科二批,527,528,526,1900,本科,管理学,工商管理类,会计学
吉林财经大学,文科,本科二批,523,527,518,2322,本科,经济学,金融学类,金融学
吉林财经大学,文科,本科二批,519,520,518,2322,本科,法学,法学类,法学
吉林财经大学,文科,本科二批,518,518,517,2373,本科,经济学,财政学类,税收学
韶关学院,文科,本科二批,495,-,-,-,本科,文学,新闻传播学类,新闻学
韶关学院,文科,本科二批,489,-,-,-,本科,教育学,教育学类,教育学
内蒙古师范大学,文科,本科二批,490,495,488,4405,本科,管理学,旅游管理类,酒店管理
内蒙古师范大学,文科,本科二批,493,501,486,4575,本科,管理学,工商管理类,人力资源管理
内蒙古工业大学,理科,本科二批,445,445,444,13321,本科,工学,交通运输类,交通工程
内蒙古工业大学,理科,本科二批,439,439,439,14139,本科,工学,自动化类,自动化
内蒙古工业大学,理科,本科二批,455,477,433,15106,本科,工学,环境科学与工程类,环境工程
内蒙古工业大学,理科,本科二批,432,437,432,15290,本科,工学,纺织类,纺织工程
内蒙古工业大学,理科,本科二批,425,-,-,-,本科,工学,轻工类,轻化工程
河北地质大学,理科,本科二批,451,452,449,12505,本科,管理学,工商管理类,工商管理类（企业管理方向）
河北地质大学,理科,本科二批,448,451,445,13153,本科,工学,测绘类,测绘工程
河北地质大学,理科,本科二批,446,448,444,13321,本科,工学,计算机类,计算机类
河北地质大学,理科,本科二批,446,449,442,13654,本科,工学,地质类,地质工程（工程地质方向）
河北地质大学,理科,本科二批,444,446,442,13654,本科,工学,水利类,水文与水资源工程
河北地质大学,理科,本科二批,442,442,441,13815,本科,工学,地质类,勘查技术与工程
河北地质大学,理科,本科二批,442,442,441,13815,本科,管理学,管理科学与工程类,工程管理
河北地质大学,理科,本科二批,443,445,441,13815,本科,工学,土木类,土木工程
河北地质大学,理科,本科二批,446,-,-,-,本科,工学,地质类,地质工程
河北地质大学,理科,本科二批,441,-,-,-,本科,管理学,工商管理类,工商管理类
河北地质大学,文科,本科二批,507,512,501,3381,本科,管理学,工商管理类,工商管理类（企业管理方向）
河北地质大学,文科,本科二批,502,504,499,3538,本科,管理学,公共管理类,公共管理类
河北地质大学,文科,本科二批,507,-,-,-,本科,管理学,工商管理类,工商管理类
河南工程学院,理科,本科二批,435,-,-,-,本科,管理学,工商管理类,人力资源管理
河南工程学院,理科,本科二批,436,-,-,-,本科,工学,土木类,土木工程
河南工程学院,理科,本科二批,445,-,-,-,本科,工学,电子信息类,通信工程
河南工程学院,理科,本科二批,443,-,-,-,本科,工学,电子信息类,电子科学与技术
河南工程学院,理科,本科二批,440,-,-,-,本科,工学,环境科学与工程类,资源环境科学
河南工程学院,理科,本科二批,437,-,-,-,本科,工学,机械类,机械设计制造及其自动化
河南工程学院,理科,本科二批,436,-,-,-,本科,工学,安全科学与工程类,安全工程
河南工程学院,文科,本科二批,492,-,-,-,本科,文学,外国语言文学类,英语
河南工程学院,文科,本科二批,498,-,-,-,本科,管理学,工商管理类,财务管理
河南工程学院,文科,本科二批,495,-,-,-,本科,管理学,物流管理与工程类,物流管理
天津工业大学,理科,本科二批,482,494,475,8564,本科,经济学,金融学类,金融学
天津工业大学,理科,本科二批,476,478,474,8701,本科,管理学,工商管理类,财务管理
天津工业大学,理科,本科二批,476,482,471,9121,本科,工学,机械类,机械工程
天津工业大学,理科,本科二批,477,491,468,9601,本科,工学,计算机类,计算机科学与技术
天津工业大学,理科,本科二批,517,567,467,9737,本科,工学,纺织类,纺织工程
天津工业大学,理科,本科二批,469,471,467,9737,本科,工学,计算机类,物联网工程
天津工业大学,理科,本科二批,467,468,466,9874,本科,工学,电子信息类,电子信息科学与技术
天津工业大学,理科,本科二批,467,468,466,9874,本科,工学,材料类,材料科学与工程
天津工业大学,理科,本科二批,466,466,465,10030,本科,工学,电子信息类,电子科学与技术
天津工业大学,理科,本科二批,464,465,464,10160,本科,管理学,工商管理类,人力资源管理
天津工业大学,理科,本科二批,465,466,464,10160,本科,工学,化工与制药类,制药工程
天津工业大学,理科,本科二批,464,465,463,10303,本科,工学,电气类,光源与照明
天津工业大学,理科,本科二批,464,464,463,10303,本科,管理学,工业工程类,工业工程
天津工业大学,理科,本科二批,463,463,463,10303,本科,理学,化学类,应用化学
天津工业大学,理科,本科二批,463,464,462,10437,本科,工学,电子信息类,光电信息科学与工程
天津工业大学,理科,本科二批,462,463,462,10437,本科,工学,化工与制药类,化学工程与工艺
天津工业大学,理科,本科二批,462,462,462,10437,本科,管理学,公共管理类,土地资源管理
西交利物浦大学,理科,本科一批,503,-,-,-,本科,管理学,工商管理类,工商管理类（中外合作办学）
西交利物浦大学,理科,本科一批,476,-,-,-,本科,文学,外国语言文学类,外国语言文学类（中外合作办学）
西交利物浦大学,理科,本科一批,467,-,-,-,本科,工学,建筑类,建筑类（中外合作办学）
西交利物浦大学,理科,本科一批,526,-,-,-,本科,理学,数学类,数学类（中外合作办学）
西交利物浦大学,理科,本科一批,493,-,-,-,本科,理学,生物科学类,生物科学类（中外合作办学）
西交利物浦大学,理科,本科一批,480,-,-,-,本科,工学,电子信息类,电子信息类（中外合作办学）
西交利物浦大学,文科,本科一批,555,-,-,-,本科,管理学,工商管理类,工商管理类（中外合作办学）
西交利物浦大学,文科,本科一批,530,-,-,-,本科,文学,外国语言文学类,外国语言文学类（中外合作办学）
西交利物浦大学,文科,本科一批,549,-,-,-,本科,工学,建筑类,建筑类（中外合作办学）
西交利物浦大学,文科,本科一批,548,-,-,-,本科,理学,数学类,数学类（中外合作办学）
上海商学院,理科,本科二批,462,-,-,-,本科,管理学,电子商务类,电子商务
上海商学院,理科,本科二批,460,-,-,-,本科,管理学,旅游管理类,旅游管理
上海商学院,理科,本科二批,463,-,-,-,本科,管理学,工商管理类,财务管理
上海商学院,文科,本科二批,516,-,-,-,本科,管理学,旅游管理类,旅游管理
上海商学院,文科,本科二批,520,-,-,-,本科,管理学,工商管理类,财务管理
哈尔滨工业大学,理科,本科一批,618,618,618,339,本科,工学,机械类,机械类
哈尔滨工业大学,理科,本科一批,618,620,616,365,本科,工学,自动化类,自动化类
哈尔滨工业大学,理科,本科一批,622,627,615,381,本科,工学,电气类,电气工程及其自动化
哈尔滨工业大学,理科,本科一批,615,615,615,381,本科,工学,电子信息类,电子信息类（电子与信息工程学院）
哈尔滨工业大学,理科,本科一批,616,-,-,-,本科,工学,电子信息类,电子信息类
陇东学院,理科,本科二批,435,-,-,-,本科,理学,化学类,应用化学
陇东学院,理科,本科二批,428,-,-,-,本科,工学,电子信息类,电子信息工程
陇东学院,文科,本科二批,483,-,-,-,本科,法学,马克思主义理论类,思想政治教育
辽宁大学,理科,本科一批,531,531,531,3150,本科,管理学,工商管理类,会计学
辽宁大学,理科,本科一批,526,526,526,3449,本科,工学,化工与制药类,制药工程
辽宁大学,理科,本科一批,524,524,524,3580,本科,工学,电气类,电气工程及其自动化
辽宁大学,理科,本科一批,523,523,523,3664,本科,理学,生物科学类,生物科学
辽宁大学,理科,本科一批,517,517,517,4120,本科,工学,环境科学与工程类,环境生态工程
辽宁大学,理科,本科一批,516,516,516,4186,本科,工学,电子信息类,通信工程
辽宁大学,理科,本科一批,516,516,516,4186,本科,理学,化学类,化学类（化学、应用化学、材料化学）
辽宁大学,理科,本科一批,515,515,515,4263,本科,理学,生物科学类,生态学
辽宁大学,理科,本科一批,515,-,-,-,本科,理学,化学类,化学类
中北大学,理科,本科一批,470,-,-,-,本科,理学,数学类,数学与应用数学
中北大学,理科,本科一批,467,-,-,-,本科,理学,化学类,应用化学
中北大学,理科,本科一批,490,-,-,-,本科,工学,材料类,金属材料工程
中北大学,理科,本科一批,477,-,-,-,本科,工学,能源动力类,能源与动力工程
中北大学,理科,本科一批,466,-,-,-,本科,工学,材料类,无机非金属材料工程
中北大学,理科,本科一批,485,-,-,-,本科,工学,机械类,机械设计制造及其自动化
中北大学,理科,本科一批,473,-,-,-,本科,工学,安全科学与工程类,安全工程
中北大学,理科,本科一批,473,-,-,-,本科,工学,机械类,过程装备与控制工程
中北大学,理科,本科一批,467,-,-,-,本科,工学,化工与制药类,化学工程与工艺
中北大学,理科,本科一批,480,-,-,-,本科,工学,机械类,材料成型及控制工程
中北大学,理科,本科一批,464,-,-,-,本科,工学,化工与制药类,制药工程
中北大学,理科,本科一批,472,-,-,-,本科,工学,轻工类,包装工程
中北大学,理科,本科一批,470,-,-,-,本科,工学,生物工程类,生物工程
中北大学,理科,本科一批,478,-,-,-,本科,工学,机械类,机械电子工程
中北大学,理科,本科一批,467,-,-,-,本科,工学,机械类,机械工程
中北大学,理科,本科一批,474,-,-,-,本科,理学,统计学类,应用统计学
中北大学,文科,本科一批,538,-,-,-,本科,法学,法学类,法学
中北大学,文科,本科一批,531,-,-,-,本科,法学,政治学类,政治学与行政学
中北大学,文科,本科一批,503,-,-,-,本科,管理学,工商管理类,市场营销
新疆师范大学,理科,本科二批,434,470,430,15600,本科,文学,外国语言文学类,英语
新疆师范大学,理科,本科二批,446,470,430,15600,本科,理学,数学类,数学与应用数学
新疆师范大学,理科,本科二批,444,465,425,16454,本科,理学,化学类,化学
新疆师范大学,理科,本科二批,439,465,425,16454,本科,工学,计算机类,计算机科学与技术
新疆师范大学,理科,本科二批,428,465,420,17287,本科,理学,生物科学类,生物科学
新疆师范大学,理科,本科二批,445,455,415,18051,本科,理学,物理学类,物理学
新疆师范大学,文科,本科二批,489,512,485,4657,本科,法学,法学类,法学
新疆师范大学,文科,本科二批,493,512,485,4657,本科,文学,中国语言文学类,汉语言文学
新疆师范大学,文科,本科二批,488,500,485,4657,本科,法学,民族学类,民族学
新疆师范大学,文科,本科二批,485,495,470,5910,本科,法学,马克思主义理论类,思想政治教育
内蒙古农业大学,理科,本科二批,435,435,434,14938,本科,农学,植物生产类,植物保护
内蒙古农业大学,理科,本科二批,433,435,430,15600,本科,农学,动物生产类,动物科学（含卓越农林计划）
内蒙古农业大学,理科,本科二批,437,443,430,15600,本科,农学,动物医学类,动物医学（含卓越农林计划）
内蒙古农业大学,理科,本科二批,427,-,-,-,本科,农学,动物医学类,动物医学
内蒙古农业大学,理科,本科二批,435,-,-,-,本科,工学,机械类,机械设计制造及其自动化
内蒙古农业大学,理科,本科二批,435,-,-,-,本科,工学,水利类,水文与水资源工程
内蒙古农业大学,理科,本科二批,433,-,-,-,本科,农学,动物生产类,动物科学
上海电机学院,理科,本科一批,474,483,468,9601,本科,工学,电气类,电气工程及其自动化（卓越工程师计划试点班）
上海电机学院,理科,本科一批,471,483,466,9874,本科,工学,机械类,机械设计制造及其自动化（卓越工程师计划试点班）
上海电机学院,理科,本科一批,468,473,465,10030,本科,工学,机械类,材料成型及控制工程（卓越工程师计划试点班）
上海电机学院,理科,本科一批,472,-,-,-,本科,工学,机械类,机械设计制造及其自动化
上海电机学院,理科,本科一批,468,-,-,-,本科,工学,机械类,材料成型及控制工程
上海电机学院,理科,本科一批,468,-,-,-,本科,工学,电气类,电气工程及其自动化
上海电机学院,理科,本科二批,452,453,451,12179,本科,工学,电气类,电气工程与智能控制
上海电机学院,理科,本科二批,453,464,448,12655,本科,工学,计算机类,计算机科学与技术
上海电机学院,理科,本科二批,450,452,448,12655,本科,工学,能源动力类,新能源科学与工程
上海电机学院,理科,本科二批,446,446,446,12992,本科,管理学,工业工程类,工业工程
上海电机学院,理科,本科二批,446,448,444,13321,本科,工学,机械类,工业设计
南开大学,理科,本科一批,638,641,635,-,本科,经济学,经济学类,经济学类
南开大学,理科,本科一批,634,635,633,-,本科,理学,数学类,数学类
南开大学,理科,本科一批,618,619,617,351,本科,管理学,工商管理类,工商管理类
南开大学,理科,本科一批,618,623,614,394,本科,工学,电子信息类,电子信息类
南开大学,理科,本科一批,616,620,612,418,本科,工学,计算机类,计算机类
南开大学,理科,本科一批,617,623,608,469,本科,理学,化学类,化学类
南开大学,理科,本科一批,620,641,606,499,本科,管理学,工商管理类,会计学
南开大学,理科,本科一批,612,622,606,499,本科,理学,生物科学类,生物科学类
南开大学,理科,本科一批,605,605,605,507,本科,管理学,工商管理类,工商管理类（贫困专项）
南开大学,理科,本科一批,607,610,604,522,本科,理学,生物科学类,生物科学类（贫困专项）
南开大学,理科,本科一批,606,610,604,522,本科,管理学,工商管理类,会计学（贫困专项）
南开大学,文科,本科一批,604,606,601,-,本科,管理学,工商管理类,工商管理类
南开大学,文科,本科一批,603,607,599,142,本科,文学,中国语言文学类,汉语言文学
南开大学,文科,本科一批,601,607,597,156,本科,管理学,工商管理类,会计学
南开大学,文科,本科一批,597,598,597,156,本科,历史学,历史学类,历史学类
河南工业大学,理科,本科二批,481,481,481,7792,本科,管理学,电子商务类,电子商务
河南工业大学,理科,本科二批,461,461,461,10587,本科,工学,化工与制药类,化学工程与工艺
河南工业大学,理科,本科二批,460,460,460,10752,本科,理学,化学类,化学
河南工业大学,理科,本科二批,460,460,460,10752,本科,工学,自动化类,轨道交通信号与控制
河南工业大学,理科,本科二批,459,459,459,10912,本科,工学,食品科学与工程类,食品科学与工程
河南工业大学,理科,本科二批,458,458,458,11074,本科,工学,交通运输类,交通工程
河南工业大学,理科,本科二批,458,458,458,11074,本科,经济学,金融学类,金融学
河南工业大学,理科,本科二批,456,456,456,11370,本科,管理学,工商管理类,财务管理
河南工业大学,理科,本科二批,457,459,455,11532,本科,工学,计算机类,计算机科学与技术
河南工业大学,理科,本科二批,455,455,455,11532,本科,工学,计算机类,软件工程
河南工业大学,理科,本科二批,455,455,455,11532,本科,理学,化学类,应用化学
河南工业大学,理科,本科二批,455,455,455,11532,本科,工学,环境科学与工程类,环境工程
河南工业大学,理科,本科二批,455,455,455,11532,本科,工学,生物工程类,生物工程
河南工业大学,理科,本科二批,455,455,455,11532,本科,理学,统计学类,应用统计学
河南工业大学,理科,本科二批,454,454,454,11719,本科,工学,土木类,道路桥梁与渡河工程
河南工业大学,理科,本科二批,453,453,453,11862,本科,工学,计算机类,空间信息与数字技术
河南工业大学,理科,本科二批,453,453,453,11862,本科,理学,物理学类,应用物理学
河南工业大学,理科,本科二批,453,453,453,11862,本科,工学,电子信息类,电子信息科学与技术
河南工业大学,理科,本科二批,451,451,451,12179,本科,工学,轻工类,包装工程
河南工业大学,理科,本科二批,455,458,451,12179,本科,工学,土木类,土木工程
河南工业大学,理科,本科二批,451,451,451,12179,本科,管理学,管理科学与工程类,工程管理
河南工业大学,理科,本科二批,451,451,451,12179,本科,工学,电子信息类,电子信息工程
河南工业大学,理科,本科二批,451,451,451,12179,本科,工学,自动化类,自动化
河南工业大学,理科,本科二批,451,451,451,12179,本科,工学,电气类,电气工程及其自动化
河南工业大学,理科,本科二批,454,457,451,12179,本科,管理学,物流管理与工程类,物流管理
河南工业大学,理科,本科二批,450,450,450,12333,本科,理学,生物科学类,生物技术
河南工业大学,理科,本科二批,450,450,450,12333,本科,工学,仪器类,测控技术与仪器
河南工业大学,理科,本科二批,450,450,450,12333,本科,理学,数学类,数学与应用数学
河南工业大学,理科,本科二批,450,450,450,12333,本科,工学,化工与制药类,制药工程
河南工业大学,理科,本科二批,435,435,435,14755,本科,工学,材料类,无机非金属材料工程
河南工业大学,理科,本科二批,434,434,434,14938,本科,农学,动物生产类,动物科学
河南工业大学,理科,本科二批,436,437,434,14938,本科,工学,计算机类,物联网工程
河南工业大学,理科,本科二批,409,413,406,19439,本科,工学,机械类,机械设计制造及其自动化
河南工业大学,理科,本科二批,406,406,406,19439,本科,工学,材料类,材料科学与工程
河南工业大学,理科,本科二批,405,405,405,19572,本科,法学,法学类,法学
河南工业大学,理科,本科二批,399,399,399,20335,本科,工学,材料类,高分子材料与工程
河南工业大学,理科,本科二批,405,411,399,20335,本科,工学,食品科学与工程类,食品营养与检验教育
河南工业大学,理科,本科二批,402,410,397,20335,本科,工学,机械类,机械类
河南工业大学,理科,本科二批,395,395,395,20335,本科,工学,建筑类,建筑学
河南工业大学,理科,本科二批,390,390,390,20335,本科,文学,新闻传播学类,广播电视学
河南工业大学,理科,本科二批,389,396,384,20335,本科,工学,机械类,过程装备与控制工程
河南工业大学,理科,本科二批,382,382,382,20335,本科,文学,新闻传播学类,广告学
河南工业大学,理科,本科二批,449,-,-,-,本科,工学,食品科学与工程类,食品科学与工程类（中外合作办学）
河南工业大学,理科,本科二批,435,-,-,-,本科,理学,生物科学类,生物科学类（中外合作办学）
河南工业大学,理科,本科二批,426,-,-,-,本科,工学,计算机类,计算机类（中外合作办学）
河南工业大学,文科,本科二批,514,514,514,2563,本科,管理学,电子商务类,电子商务
河南工业大学,文科,本科二批,513,513,513,2622,本科,管理学,工商管理类,市场营销
河南工业大学,文科,本科二批,512,512,512,2693,本科,文学,外国语言文学类,英语
河南工业大学,文科,本科二批,515,518,512,2693,本科,经济学,金融学类,金融学
河南工业大学,文科,本科二批,512,512,512,2693,本科,经济学,经济与贸易类,国际经济与贸易
河南工业大学,文科,本科二批,512,512,512,2693,本科,管理学,工商管理类,财务管理
河南工业大学,文科,本科二批,511,511,511,2763,本科,文学,外国语言文学类,翻译
