学校名称,科类,批次,平均分,最高分,最低分,最低位次,学位,学科门类,专业,专业名称
锦州医科大学,理科,本科二批,-,-,444,9597,本科,医学,临床医学类,临床医学
锦州医科大学,理科,本科二批,-,-,439,10291,本科,医学,护理学类,护理学
内蒙古医科大学,理科,本科二批,-,-,442,9873,本科,医学,口腔医学类,口腔医学
内蒙古医科大学,理科,本科二批,-,-,436,10715,本科,医学,中医学类,针灸推拿学
内蒙古医科大学,理科,本科二批,-,-,410,14684,本科,医学,护理学类,护理学
邢台学院,理科,本科二批,-,-,411,14523,本科,教育学,教育学类,小学教育（师范类）
邢台学院,理科,本科二批,-,-,407,15176,本科,管理学,工商管理类,工商管理
邢台学院,文科,本科二批,-,-,500,3681,本科,管理学,工商管理类,会计学
邢台学院,文科,本科二批,-,-,488,4658,本科,文学,中国语言文学类,汉语言文学（师范类）
中国石油大学（华东）,理科,本科一批,-,-,509,3422,本科,工学,矿业类,油气储运工程
中国石油大学（华东）,理科,本科一批,-,-,506,3644,本科,工学,自动化类,自动化
中国石油大学（华东）,理科,本科一批,-,-,505,3719,本科,工学,矿业类,石油工程
中国石油大学（华东）,理科,本科一批,-,-,505,3719,本科,工学,电子信息类,电子信息工程
中国石油大学（华东）,理科,本科一批,-,-,498,4212,本科,工学,电气类,电气工程及其自动化
中国石油大学（华东）,理科,本科一批,-,-,497,4286,本科,工学,地质类,资源勘查工程
中国石油大学（华东）,理科,本科一批,-,-,496,4357,本科,工学,机械类,过程装备与控制工程
中国石油大学（华东）,理科,本科一批,-,-,496,4357,本科,工学,机械类,机械设计制造及其自动化
中国石油大学（华东）,理科,本科一批,-,-,494,4513,本科,工学,计算机类,软件工程
中国石油大学（华东）,理科,本科一批,-,-,487,5044,本科,管理学,管理科学与工程类,工程管理
中国石油大学（华东）,理科,本科一批,-,-,485,5193,本科,工学,机械类,车辆工程
中国石油大学（华东）,理科,本科一批,-,-,482,5449,本科,工学,机械类,材料成型及控制工程
中国石油大学（华东）,理科,本科一批,-,-,480,5625,本科,工学,能源动力类,能源与动力工程
中国石油大学（华东）,理科,本科一批,-,-,475,6113,本科,工学,土木类,土木工程
中国石油大学（华东）,理科,本科一批,-,-,475,6113,本科,工学,化工与制药类,化学工程与工艺
安徽财经大学,理科,本科一批,-,-,478,5814,本科,经济学,金融学类,金融学
安徽财经大学,理科,本科一批,-,-,475,6113,本科,管理学,工商管理类,审计学
安徽财经大学,理科,本科一批,-,-,475,6113,本科,管理学,工商管理类,会计学
安徽财经大学,理科,本科一批,-,-,475,6113,本科,经济学,金融学类,金融学类
安徽财经大学,理科,本科一批,-,-,475,6113,本科,经济学,财政学类,财政学类
安徽财经大学,理科,本科一批,-,-,475,6113,本科,理学,统计学类,统计学类
安徽财经大学,理科,本科一批,-,-,474,6204,本科,管理学,工商管理类,财务管理
安徽财经大学,理科,本科一批,-,-,473,6288,本科,文学,外国语言文学类,商务英语
安徽财经大学,理科,本科一批,-,-,473,6288,本科,经济学,经济学类,经济学类
安徽财经大学,理科,本科一批,-,-,473,6288,本科,管理学,工商管理类,工商管理类
安徽财经大学,理科,本科一批,-,-,473,6288,本科,管理学,管理科学与工程类,管理科学与工程类
安徽财经大学,理科,本科一批,-,-,472,6381,本科,管理学,公共管理类,公共管理类
安徽财经大学,理科,本科一批,-,-,471,6482,本科,管理学,工商管理类,国际商务
安徽财经大学,理科,本科一批,-,-,471,6482,本科,经济学,经济与贸易类,经济与贸易类
安徽财经大学,理科,本科一批,-,-,470,6586,本科,管理学,工商管理类,资产评估
安徽财经大学,理科,本科一批,-,-,470,6586,本科,法学,法学类,法学
安徽财经大学,理科,本科一批,-,-,470,6586,本科,文学,新闻传播学类,新闻传播学类
安徽财经大学,理科,本科一批,-,-,470,6586,本科,工学,计算机类,计算机类
安徽财经大学,文科,本科一批,-,-,550,1025,本科,经济学,经济学类,经济学类
安徽财经大学,文科,本科一批,-,-,545,1207,本科,管理学,工商管理类,会计学
安徽财经大学,文科,本科一批,-,-,544,1236,本科,经济学,金融学类,金融学
安徽财经大学,文科,本科一批,-,-,540,1375,本科,经济学,财政学类,财政学类
安徽财经大学,文科,本科一批,-,-,538,1448,本科,文学,新闻传播学类,新闻传播学类
安徽财经大学,文科,本科一批,-,-,537,1499,本科,管理学,工商管理类,财务管理
安徽财经大学,文科,本科一批,-,-,536,1536,本科,法学,法学类,法学
安徽财经大学,文科,本科一批,-,-,536,1536,本科,文学,外国语言文学类,商务英语
安徽财经大学,文科,本科一批,-,-,536,1536,本科,管理学,工商管理类,工商管理类
安徽财经大学,文科,本科一批,-,-,536,1536,本科,管理学,公共管理类,公共管理类
安徽财经大学,文科,本科一批,-,-,535,1572,本科,经济学,金融学类,金融学类
安徽财经大学,文科,本科一批,-,-,535,1572,本科,经济学,经济与贸易类,经济与贸易类
上海立信会计金融学院,理科,本科一批,-,-,534,2170,本科,管理学,工商管理类,审计学（注册会计师方向）
上海立信会计金融学院,理科,本科一批,-,-,526,2520,本科,管理学,工商管理类,会计学
上海立信会计金融学院,理科,本科一批,-,-,522,2723,本科,管理学,工商管理类,审计学（信息系统审计方向）
上海立信会计金融学院,理科,本科一批,-,-,519,2888,本科,管理学,工商管理类,财务管理
上海立信会计金融学院,理科,本科一批,-,-,515,3109,本科,经济学,金融学类,金融科技
上海立信会计金融学院,理科,本科一批,-,-,512,3249,本科,管理学,管理科学与工程类,信息管理与信息系统（金融信息管理方向）
上海立信会计金融学院,理科,本科一批,-,-,511,3306,本科,文学,外国语言文学类,商务英语
上海立信会计金融学院,理科,本科一批,-,-,511,3306,本科,经济学,金融学类,保险学
上海立信会计金融学院,理科,本科一批,-,-,511,3306,本科,管理学,工商管理类,工商管理类
上海立信会计金融学院,理科,本科一批,-,-,511,3306,本科,经济学,金融学类,金融学类
上海立信会计金融学院,理科,本科一批,-,-,510,3371,本科,经济学,经济学类,经济学类
上海立信会计金融学院,理科,本科一批,-,-,504,3801,本科,工学,计算机类,计算机科学与技术（IT财经应用方向）
上海立信会计金融学院,理科,本科一批,-,-,502,3937,本科,理学,统计学类,应用统计学
上海立信会计金融学院,理科,本科一批,-,-,501,4008,本科,经济学,经济学类,经济统计学（金融统计方向）
上海立信会计金融学院,理科,本科一批,-,-,500,4082,本科,工学,计算机类,计算机科学与技术（金融信息技术方向）
上海立信会计金融学院,文科,本科一批,-,-,592,240,本科,管理学,工商管理类,审计学（注册会计师方向）
上海立信会计金融学院,文科,本科一批,-,-,577,430,本科,管理学,工商管理类,会计学
上海立信会计金融学院,文科,本科一批,-,-,575,455,本科,管理学,工商管理类,财务管理
上海立信会计金融学院,文科,本科一批,-,-,556,854,本科,经济学,经济学类,经济学类
上海立信会计金融学院,文科,本科一批,-,-,551,993,本科,经济学,金融学类,保险学
上海立信会计金融学院,文科,本科一批,-,-,550,1025,本科,经济学,财政学类,财政学类
上海立信会计金融学院,文科,本科一批,-,-,548,1101,本科,经济学,金融学类,金融学类
上海立信会计金融学院,文科,本科一批,-,-,540,1375,本科,管理学,工商管理类,工商管理类
上海立信会计金融学院,文科,本科一批,-,-,537,1499,本科,文学,外国语言文学类,商务英语
榆林学院,理科,本科二批,-,-,415,13865,本科,理学,数学类,数学与应用数学（师范）
榆林学院,理科,本科二批,-,-,412,14346,本科,理学,统计学类,应用统计学
榆林学院,理科,本科二批,-,-,410,14684,本科,农学,林学类,园林
榆林学院,理科,本科二批,-,-,408,15004,本科,农学,动物生产类,动物科学
榆林学院,理科,本科二批,-,-,408,15004,本科,工学,化工与制药类,化学工程与工艺
榆林学院,文科,本科二批,-,-,500,3681,本科,法学,法学类,法学
中国地质大学（武汉）,理科,本科一批,-,-,523,2676,本科,工学,安全科学与工程类,安全工程（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,512,3249,本科,工学,材料类,宝石及材料工艺学（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,512,3249,本科,理学,地质学类,地质学类（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,508,3495,本科,工学,测绘类,遥感科学与技术（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,507,3566,本科,理学,地质学类,地球信息科学与技术（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,505,3719,本科,文学,外国语言文学类,英语
中国地质大学（武汉）,理科,本科一批,-,-,505,3719,本科,理学,地球物理学类,地球物理学（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,504,3801,本科,理学,数学类,数学与应用数学
中国地质大学（武汉）,理科,本科一批,-,-,504,3801,本科,理学,数学类,信息与计算科学
中国地质大学（武汉）,理科,本科一批,-,-,504,3801,本科,管理学,工商管理类,工商管理（双语教学班）
中国地质大学（武汉）,理科,本科一批,-,-,502,3937,本科,工学,材料类,材料科学与工程（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,502,3937,本科,工学,地质类,资源勘查工程（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,501,4008,本科,工学,材料类,材料化学（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,501,4008,本科,管理学,公共管理类,土地资源管理（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,501,4008,本科,理学,地理科学类,自然地理与资源环境（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,498,4212,本科,工学,测绘类,地理空间信息工程
中国地质大学（武汉）,理科,本科一批,-,-,497,4286,本科,工学,机械类,机械设计制造及其自动化
中国地质大学（武汉）,理科,本科一批,-,-,494,4513,本科,工学,地质类,勘查技术与工程（勘查地球物理方向）（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,494,4513,本科,工学,环境科学与工程类,环境科学与工程类（地球科学与环境类）（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,493,4589,本科,工学,电子信息类,电子信息工程（色盲考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,489,4886,本科,工学,地质类,勘查技术与工程（钻探工程方向）（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,488,4965,本科,工学,土木类,土木工程（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,488,4965,本科,理学,化学类,应用化学（色盲色弱考生不能填报）
中国地质大学（武汉）,理科,本科一批,-,-,486,5114,本科,工学,自动化类,自动化（色盲考生不能填报）
中国地质大学（武汉）,文科,本科一批,-,-,574,472,本科,经济学,经济学类,经济学
中国地质大学（武汉）,文科,本科一批,-,-,572,513,本科,法学,马克思主义理论类,思想政治教育
中国地质大学（武汉）,文科,本科一批,-,-,566,632,本科,管理学,工商管理类,会计学
中国地质大学（武汉）,文科,本科一批,-,-,565,651,本科,管理学,工商管理类,工商管理（双语教学班）
中国地质大学（武汉）,文科,本科一批,-,-,560,765,本科,管理学,公共管理类,公共事业管理
南阳师范学院,理科,本科二批,-,-,409,14852,本科,农学,植物生产类,农学
山东理工大学,理科,本科一批,-,-,461,7535,本科,工学,机械类,机械设计制造及其自动化
山东理工大学,理科,本科一批,-,-,460,7646,本科,工学,机械类,机械电子工程
山东理工大学,理科,本科一批,-,-,457,7988,本科,工学,交通运输类,交通工程
山东理工大学,理科,本科一批,-,-,456,8115,本科,工学,交通运输类,交通运输
山东理工大学,理科,本科一批,-,-,450,8866,本科,工学,自动化类,自动化
山东理工大学,理科,本科一批,-,-,450,8866,本科,理学,生物科学类,生物科学
山东理工大学,理科,本科一批,-,-,449,8986,本科,工学,机械类,材料成型及控制工程
山东理工大学,理科,本科一批,-,-,448,9096,本科,工学,生物工程类,生物工程
山东理工大学,理科,本科一批,-,-,448,9096,本科,工学,化工与制药类,制药工程
山东理工大学,理科,本科一批,-,-,447,9212,本科,工学,材料类,高分子材料与工程
山东理工大学,理科,本科一批,-,-,446,9339,本科,理学,化学类,应用化学
山东理工大学,理科,本科一批,-,-,446,9339,本科,工学,农业工程类,农业机械化及其自动化
山东理工大学,理科,本科一批,-,-,445,9443,本科,工学,化工与制药类,化学工程与工艺
山东理工大学,理科,本科一批,-,-,444,9597,本科,工学,食品科学与工程类,食品科学与工程
山东理工大学,文科,本科二批,-,-,516,2586,本科,文学,新闻传播学类,广告学
山东理工大学,文科,本科二批,-,-,509,3030,本科,文学,中国语言文学类,汉语言文学
山东理工大学,文科,本科二批,-,-,508,3112,本科,管理学,公共管理类,行政管理
江西农业大学,理科,本科二批,-,-,423,12583,本科,工学,计算机类,计算机科学与技术
江西农业大学,理科,本科二批,-,-,420,13048,本科,工学,建筑类,城乡规划
江西农业大学,理科,本科二批,-,-,418,13355,本科,工学,食品科学与工程类,食品质量与安全
江西农业大学,理科,本科二批,-,-,417,13520,本科,工学,机械类,机械设计制造及其自动化
江西农业大学,文科,本科二批,-,-,511,2904,本科,管理学,旅游管理类,旅游管理
江西农业大学,文科,本科二批,-,-,510,2968,本科,管理学,工商管理类,市场营销
江西农业大学,文科,本科二批,-,-,508,3112,本科,文学,中国语言文学类,汉语言文学
江西农业大学,文科,本科二批,-,-,505,3305,本科,管理学,公共管理类,土地资源管理
江西农业大学,文科,本科二批,-,-,504,3378,本科,法学,法学类,法学
上海电力大学,理科,本科一批,-,-,502,3937,本科,工学,电气类,电气工程及其自动化
上海电力大学,理科,本科一批,-,-,494,4513,本科,工学,电子信息类,通信工程
上海电力大学,理科,本科一批,-,-,490,4791,本科,工学,计算机类,信息安全
上海电力大学,理科,本科一批,-,-,485,5193,本科,工学,能源动力类,能源与动力工程
上海电力大学,理科,本科一批,-,-,483,5364,本科,工学,计算机类,计算机科学与技术
上海电力大学,理科,本科一批,-,-,481,5539,本科,工学,能源动力类,新能源科学与工程
上海电力大学,理科,本科一批,-,-,478,5814,本科,理学,数学类,信息与计算科学
上海电力大学,理科,本科一批,-,-,476,6024,本科,工学,机械类,机械设计制造及其自动化
上海电力大学,理科,本科一批,-,-,475,6113,本科,工学,电子信息类,电子信息工程
上海电力大学,理科,本科一批,-,-,474,6204,本科,工学,计算机类,软件工程
上海电力大学,理科,本科一批,-,-,473,6288,本科,管理学,管理科学与工程类,信息管理与信息系统
上海电力大学,理科,本科一批,-,-,469,6711,本科,工学,自动化类,自动化
上海电力大学,理科,本科一批,-,-,468,6804,本科,工学,计算机类,网络工程
上海电力大学,理科,本科一批,-,-,466,7004,本科,工学,电子信息类,光电信息科学与工程
上海电力大学,理科,本科一批,-,-,465,7098,本科,管理学,管理科学与工程类,工程管理
上海电力大学,理科,本科一批,-,-,465,7098,本科,工学,环境科学与工程类,环境工程
上海电力大学,理科,本科一批,-,-,464,7216,本科,理学,化学类,应用化学
上海电力大学,理科,本科一批,-,-,462,7433,本科,理学,物理学类,应用物理学
上海电力大学,理科,本科一批,-,-,462,7433,本科,管理学,物流管理与工程类,物流管理
上海电力大学,理科,本科一批,-,-,462,7433,本科,工学,仪器类,测控技术与仪器
上海电力大学,理科,本科一批,-,-,462,7433,本科,工学,材料类,材料科学与工程
长治医学院,理科,本科二批,-,-,429,11706,本科,医学,临床医学类,医学影像学
长治医学院,理科,本科二批,-,-,428,11838,本科,医学,药学类,药学
长治医学院,理科,本科二批,-,-,428,11838,本科,医学,医学技术类,康复治疗学
长治医学院,理科,本科二批,-,-,427,11997,本科,医学,医学技术类,医学检验技术
长治医学院,理科,本科二批,-,-,426,12133,本科,医学,临床医学类,临床医学
长治医学院,理科,本科二批,-,-,426,12133,本科,医学,医学技术类,医学实验技术
长治医学院,理科,本科二批,-,-,425,12284,本科,管理学,管理科学与工程类,信息管理与信息系统
长治医学院,理科,本科二批,-,-,425,12284,本科,医学,公共卫生与预防医学类,预防医学
长治医学院,理科,本科二批,-,-,424,12433,本科,理学,心理学类,应用心理学
长治医学院,理科,本科二批,-,-,423,12583,本科,医学,临床医学类,麻醉学
长治医学院,理科,本科二批,-,-,423,12583,本科,工学,生物医学工程类,生物医学工程
长治医学院,理科,本科二批,-,-,423,12583,本科,医学,医学技术类,医学影像技术
长治医学院,理科,本科二批,-,-,407,15176,本科,医学,护理学类,护理学
广西科技大学,理科,本科二批,-,-,419,13190,本科,工学,电气类,电气工程及其自动化
广西科技大学,理科,本科二批,-,-,414,14024,本科,经济学,经济学类,经济学
广西科技大学,理科,本科二批,-,-,414,14024,本科,工学,机械类,工业设计
广西科技大学,理科,本科二批,-,-,411,14523,本科,工学,电子信息类,通信工程
广西科技大学,理科,本科二批,-,-,410,14684,本科,工学,纺织类,纺织工程
广西科技大学,理科,本科二批,-,-,410,14684,本科,工学,机械类,车辆工程
广西科技大学,理科,本科二批,-,-,410,14684,本科,工学,机械类,机械类（中外合作办学）
广西科技大学,理科,本科二批,-,-,409,14852,本科,工学,自动化类,自动化类
广西科技大学,理科,本科二批,-,-,406,15331,本科,工学,力学类,工程力学
石家庄铁道大学,理科,本科一批,-,-,471,6482,本科,工学,自动化类,自动化类
石家庄铁道大学,理科,本科一批,-,-,450,8866,本科,工学,计算机类,计算机类
石家庄铁道大学,理科,本科一批,-,-,447,9212,本科,工学,测绘类,测绘工程（南校区）
石家庄铁道大学,理科,本科一批,-,-,447,9212,本科,工学,土木类,土木工程（南校区）
石家庄铁道大学,理科,本科一批,-,-,445,9443,本科,工学,机械类,机械设计制造及其自动化（南校区）
石家庄铁道大学,理科,本科一批,-,-,442,9873,本科,工学,材料类,材料类
石家庄铁道大学,理科,本科一批,-,-,441,10006,本科,工学,安全科学与工程类,安全工程（南校区）
石家庄铁道大学,文科,本科一批,-,-,528,1905,本科,法学,法学类,法学
滨州医学院,理科,本科二批,-,-,466,7004,本科,医学,口腔医学类,口腔医学
滨州医学院,理科,本科二批,-,-,442,9873,本科,医学,临床医学类,临床医学
滨州医学院,理科,本科二批,-,-,439,10291,本科,医学,临床医学类,麻醉学
滨州医学院,理科,本科二批,-,-,438,10439,本科,医学,医学技术类,医学检验技术
滨州医学院,理科,本科二批,-,-,436,10715,本科,医学,中医学类,中医学
滨州医学院,理科,本科二批,-,-,431,11410,本科,医学,公共卫生与预防医学类,预防医学
云南财经大学,理科,本科二批,-,-,450,8866,本科,管理学,工商管理类,财务管理
云南财经大学,文科,本科二批,-,-,517,2536,本科,管理学,工商管理类,财务管理
湖南理工学院,理科,本科二批,-,-,430,11546,本科,文学,中国语言文学类,汉语言文学（师范）
湖南理工学院,理科,本科二批,-,-,426,12133,本科,法学,法学类,法学
湖南理工学院,理科,本科二批,-,-,424,12433,本科,管理学,旅游管理类,旅游管理
湖南理工学院,理科,本科二批,-,-,419,13190,本科,文学,新闻传播学类,广告学
湖南理工学院,理科,本科二批,-,-,419,13190,本科,文学,新闻传播学类,网络与新媒体
湖南理工学院,文科,本科二批,-,-,514,2724,本科,文学,中国语言文学类,汉语言文学（师范）
湖南理工学院,文科,本科二批,-,-,512,2831,本科,法学,马克思主义理论类,思想政治教育（师范）
天津师范大学,理科,本科二批,454,457,451,10854,本科,理学,化学类,化学
天津师范大学,理科,本科二批,451,452,450,12317,本科,理学,生物科学类,生物科学
天津师范大学,理科,本科二批,450,454,447,9608,本科,理学,物理学类,物理学
天津师范大学,理科,本科二批,445,445,445,30691,本科,经济学,经济学类,经济学
天津师范大学,理科,本科二批,445,445,445,9443,本科,工学,计算机类,计算机科学与技术
天津师范大学,理科,本科二批,445,445,445,9443,本科,理学,化学类,化学生物学
天津师范大学,理科,本科二批,450,456,444,15243,本科,理学,数学类,数学与应用数学
天津师范大学,理科,本科二批,444,444,444,5690,本科,工学,电子信息类,电子信息科学与技术
天津师范大学,理科,本科二批,444,444,444,16708,本科,文学,外国语言文学类,日语
天津师范大学,理科,本科二批,451,460,443,41228,本科,经济学,经济与贸易类,国际经济与贸易
天津师范大学,理科,本科二批,443,443,443,27899,本科,工学,环境科学与工程类,环境科学
天津师范大学,理科,本科二批,449,455,443,9738,本科,教育学,教育学类,小学教育
天津师范大学,理科,本科二批,443,443,443,41480,本科,教育学,教育学类,学前教育
天津师范大学,理科,本科二批,442,444,441,10006,本科,工学,电子信息类,通信工程
天津师范大学,理科,本科二批,455,474,436,1296,本科,理学,物理学类,应用物理学
天津师范大学,文科,本科二批,547,547,547,11173,本科,管理学,图书情报与档案管理类,档案学
天津师范大学,文科,本科二批,546,546,546,1172,本科,文学,外国语言文学类,英语
天津师范大学,文科,本科二批,535,535,535,183511,本科,管理学,工商管理类,工商管理
天津师范大学,文科,本科二批,535,535,535,1572,本科,法学,法学类,法学
天津师范大学,文科,本科二批,533,533,533,17046,本科,文学,新闻传播学类,新闻学
天津师范大学,文科,本科二批,534,538,532,21562,本科,文学,中国语言文学类,汉语言文学
天津师范大学,文科,本科二批,530,530,530,17175,本科,文学,中国语言文学类,汉语国际教育
天津师范大学,文科,本科二批,529,529,529,101502,本科,法学,政治学类,政治学与行政学
天津师范大学,文科,本科二批,529,530,528,86368,本科,教育学,教育学类,小学教育
辽宁工程技术大学,理科,本科一批,-,-,449,8986,本科,工学,计算机类,软件工程（大一，大二学年4800元/生/年，大三，大四学年13000元/生/年）
辽宁工程技术大学,理科,本科一批,-,-,445,9443,本科,工学,电气类,电气工程及其自动化
辽宁工程技术大学,理科,本科一批,-,-,444,9597,本科,工学,地质类,地质工程
辽宁工程技术大学,理科,本科一批,-,-,443,9738,本科,工学,机械类,机械设计制造及其自动化
辽宁工程技术大学,理科,本科一批,-,-,443,9738,本科,工学,安全科学与工程类,安全工程
辽宁工程技术大学,理科,本科一批,-,-,431,11410,本科,工学,矿业类,采矿工程（男生）
辽宁工程技术大学,理科,本科一批,-,-,431,11410,本科,工学,矿业类,采矿工程（创新实验班）（男生）
北京工业大学,理科,本科一批,-,-,531,2295,本科,工学,材料类,材料类（实验班）
北京工业大学,理科,本科一批,-,-,530,2337,本科,经济学,金融学类,金融学（第一年在通州校区，第二至四年在平乐园校区）
北京工业大学,理科,本科一批,-,-,528,2443,本科,工学,计算机类,计算机类
北京工业大学,理科,本科一批,-,-,525,2569,本科,工学,建筑类,城乡规划
中国矿业大学,理科,本科一批,-,-,516,3054,本科,工学,电气类,电气类
中国矿业大学,理科,本科一批,-,-,509,3422,本科,经济学,经济与贸易类,经济与贸易类
中国矿业大学,理科,本科一批,-,-,499,4137,本科,工学,测绘类,测绘类
中国矿业大学,理科,本科一批,-,-,498,4212,本科,管理学,工商管理类,工商管理类
中国矿业大学,理科,本科一批,-,-,497,4286,本科,工学,土木类,土木类
中国矿业大学,理科,本科一批,-,-,496,4357,本科,工学,安全科学与工程类,安全科学与工程类
中国矿业大学,理科,本科一批,-,-,495,4425,本科,工学,机械类,机械类
中国矿业大学,理科,本科一批,-,-,494,4513,本科,工学,计算机类,计算机类
中国矿业大学,理科,本科一批,-,-,490,4791,本科,工学,矿业类,矿业类
中国矿业大学,理科,本科一批,-,-,489,4886,本科,理学,物理学类,物理学类
中国矿业大学,理科,本科一批,-,-,489,4886,本科,工学,材料类,材料类
中国矿业大学,理科,本科一批,-,-,488,4965,本科,工学,地质类,地质类
中国矿业大学,理科,本科一批,-,-,487,5044,本科,工学,化工与制药类,化工与制药类
中国矿业大学,文科,本科一批,-,-,548,1101,本科,管理学,公共管理类,公共管理类
浙江财经大学,理科,本科一批,-,-,495,4425,本科,经济学,经济与贸易类,国际经济与贸易
浙江财经大学,理科,本科一批,-,-,495,4425,本科,经济学,财政学类,财政学
浙江财经大学,理科,本科一批,-,-,494,4513,本科,经济学,经济学类,经济学
浙江财经大学,理科,本科一批,-,-,494,4513,本科,理学,统计学类,应用统计学
浙江财经大学,理科,本科一批,-,-,492,4649,本科,工学,计算机类,软件工程
浙江财经大学,理科,本科一批,-,-,490,4791,本科,管理学,管理科学与工程类,信息管理与信息系统
浙江财经大学,理科,本科一批,-,-,489,4886,本科,文学,外国语言文学类,日语
浙江财经大学,理科,本科一批,-,-,489,4886,本科,管理学,电子商务类,电子商务
浙江财经大学,理科,本科一批,-,-,488,4965,本科,管理学,公共管理类,公共事业管理
浙江财经大学,文科,本科一批,-,-,553,944,本科,文学,外国语言文学类,日语
浙江财经大学,文科,本科一批,-,-,552,970,本科,经济学,经济学类,经济学
浙江财经大学,文科,本科一批,-,-,549,1061,本科,管理学,电子商务类,电子商务
浙江财经大学,文科,本科一批,-,-,549,1061,本科,管理学,公共管理类,公共事业管理
浙江财经大学,文科,本科一批,-,-,549,1061,本科,文学,中国语言文学类,汉语国际教育
浙江财经大学,文科,本科一批,-,-,549,1061,本科,经济学,经济与贸易类,国际经济与贸易
浙江财经大学,文科,本科一批,-,-,549,1061,本科,经济学,财政学类,财政学
山东工商学院,理科,本科二批,-,-,457,7988,本科,管理学,工商管理类,会计学
山东工商学院,理科,本科二批,-,-,454,8356,本科,经济学,经济学类,经济学
山东工商学院,理科,本科二批,-,-,443,9738,本科,管理学,工商管理类,财务管理
山东工商学院,理科,本科二批,-,-,443,9738,本科,经济学,财政学类,财政学
山东工商学院,理科,本科二批,-,-,440,10150,本科,管理学,物流管理与工程类,物流管理
山东工商学院,理科,本科二批,-,-,439,10291,本科,经济学,金融学类,金融学
山东工商学院,理科,本科二批,-,-,439,10291,本科,经济学,经济学类,经济统计学
山东工商学院,理科,本科二批,-,-,439,10291,本科,经济学,金融学类,投资学
山东工商学院,理科,本科二批,-,-,438,10439,本科,工学,计算机类,软件工程
山东工商学院,理科,本科二批,-,-,438,10439,本科,管理学,管理科学与工程类,工程管理
山东工商学院,理科,本科二批,-,-,438,10439,本科,管理学,管理科学与工程类,工程造价
山东工商学院,理科,本科二批,-,-,437,10564,本科,管理学,管理科学与工程类,信息管理与信息系统
山东工商学院,理科,本科二批,-,-,437,10564,本科,管理学,工商管理类,资产评估
山东工商学院,理科,本科二批,-,-,436,10715,本科,理学,统计学类,应用统计学
山东工商学院,理科,本科二批,-,-,432,11245,本科,管理学,工业工程类,工业工程
山东工商学院,理科,本科二批,-,-,432,11245,本科,经济学,经济学类,能源经济
山东工商学院,理科,本科二批,-,-,431,11410,本科,工学,计算机类,网络工程
山东工商学院,文科,本科二批,-,-,518,2482,本科,管理学,工商管理类,审计学
山东工商学院,文科,本科二批,-,-,516,2586,本科,法学,政治学类,政治学与行政学
山东工商学院,文科,本科二批,-,-,513,2777,本科,经济学,经济与贸易类,国际经济与贸易
山东工商学院,文科,本科二批,-,-,511,2904,本科,文学,外国语言文学类,日语
山东工商学院,文科,本科二批,-,-,510,2968,本科,管理学,公共管理类,行政管理
山东工商学院,文科,本科二批,-,-,509,3030,本科,法学,法学类,法学
山东工商学院,文科,本科二批,-,-,508,3112,本科,文学,外国语言文学类,翻译
山东工商学院,文科,本科二批,-,-,508,3112,本科,文学,新闻传播学类,编辑出版学
山东工商学院,文科,本科二批,-,-,506,3235,本科,文学,外国语言文学类,朝鲜语
山东工商学院,文科,本科二批,-,-,506,3235,本科,文学,外国语言文学类,商务英语
防灾科技学院,理科,本科二批,-,-,405,15497,本科,工学,地质类,勘查技术与工程（女生慎重报考）
防灾科技学院,理科,本科二批,-,-,403,15800,本科,工学,地质类,资源勘查工程（女生慎重报考）
湖北大学,理科,本科一批,-,-,467,6907,本科,工学,电子信息类,电子信息类
湖北大学,理科,本科一批,-,-,463,7326,本科,理学,心理学类,心理学
湖北大学,理科,本科一批,-,-,463,7326,本科,理学,数学类,信息与计算科学
湖北大学,理科,本科一批,-,-,463,7326,本科,理学,地理科学类,地理科学类
湖北大学,理科,本科一批,-,-,463,7326,本科,工学,计算机类,计算机类
湖北大学,理科,本科一批,-,-,463,7326,本科,工学,化工与制药类,化工与制药类
湖北大学,理科,本科一批,-,-,463,7326,本科,理学,化学类,化学类
湖北大学,理科,本科一批,-,-,463,7326,本科,理学,生物科学类,生物科学类
湖北大学,文科,本科一批,-,-,553,944,本科,法学,法学类,法学
