基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费 
009818,红塔红土稳健精选混合C,1.0683,1.0683,0.56%,3.03%,4.37%,---,---,---,---,---,2.15%,6.83%,6.83%,0.00%
002963,易方达黄金ETF联接C,1.3748,1.3748,-0.04%,2.62%,4.36%,-0.93%,0.40%,12.64%,36.33%,40.17%,2.68%,34.2054%,12.6424%,0.00%
010090,中信建投医药健康A,1.0451,1.0451,0.49%,3.53%,4.36%,4.51%,---,---,---,---,2.41%,4.51%,4.51%,0.15%
004316,前海开源沪港深裕鑫A,1.6360,1.6360,2.33%,3.65%,4.35%,9.89%,8.70%,25.49%,80.22%,58.50%,2.26%,63.60%,25.4890%,0.15%
001596,信诚新泽A,1.4640,1.5590,0.48%,2.88%,4.35%,10.24%,18.83%,31.65%,51.26%,39.39%,2.09%,59.8835%,31.6546%,0.10%
009607,长信稳健精选混合C,1.1051,1.1051,0.15%,2.66%,4.35%,9.57%,---,---,---,---,1.63%,10.51%,10.51%,0.00%
004317,前海开源沪港深裕鑫C,1.6277,1.6277,2.33%,3.65%,4.34%,9.87%,8.64%,25.37%,79.82%,57.98%,2.25%,62.77%,25.3716%,0.15%
003986,申万菱信中证500指数优选增强A,1.7655,1.8535,0.14%,4.75%,4.34%,7.10%,12.63%,36.03%,106.43%,49.30%,2.93%,90.2995%,36.0274%,0.12%
007694,泰达养老2040三年持有混合(FOF)C,1.1938,1.1938,1.07%,2.67%,4.34%,8.47%,11.67%,---,---,---,1.07%,19.38%,---,0.00%
009478,中银上海金ETF联接C,1.01,1.01,0.17%,2.43%,4.34%,1%,---,---,---,---,1.94%,1%,1%,0.00%
003848,中银广利灵活配置混合A,1.2573,1.4123,0.30%,2.30%,4.33%,8.26%,13.17%,19.96%,32.26%,33.92%,1.71%,44.9639%,19.9619%,0.10%
006291,南方养老2035(FOF)C,1.5578,1.5578,1.02%,2.74%,4.33%,10.77%,22.36%,33.69%,54.65%,---,1.02%,55.78%,---,0.00%
007033,平安可转债债券C,1.1908,1.1908,-0.23%,2.35%,4.33%,7.28%,4.35%,12.18%,---,---,1.73%,19.08%,12.1809%,0.00%
003849,中银广利灵活配置混合C,1.27,1.4230,0.31%,2.30%,4.32%,8.23%,13.11%,19.81%,32.60%,35.10%,1.71%,46.0755%,19.8079%,0.00%
005269,华泰柏瑞港股通量化混合,0.9570,0.9570,1.44%,3.17%,4.32%,10.64%,-1.80%,2.86%,12.77%,-4.41%,2.66%,-4.30%,2.8590%,0.15%
006575,华安养老2030三年(FOF),1.2579,1.2579,1.17%,2.60%,4.32%,8.36%,10.59%,18.37%,---,---,1.17%,25.79%,---,0.12%
009736,汇添富稳健收益混合A,1.0477,1.0477,0.60%,2.75%,4.32%,4.75%,---,---,---,---,2.13%,4.77%,4.77%,0.12%
007794,申万菱信中证500指数优选增强C,1.5941,1.5941,0.14%,4.75%,4.31%,7.02%,12.47%,35.61%,---,---,2.92%,59.41%,35.6104%,0.00%
008199,华夏创新100ETF联接A,1.3810,1.3810,0.21%,3.66%,4.31%,15.20%,14.70%,---,---,---,2.36%,38.10%,38.1%,0.12%
167003,平安鼎弘混合(LOF)A,1.1292,1.1292,-0.04%,2.93%,4.30%,4.07%,3.32%,4.86%,10.60%,10.10%,2.12%,12.92%,4.8565%,0.12%
519193,万家消费成长,2.6691,2.6691,1.04%,4.34%,4.29%,17.21%,15.96%,46.73%,145.64%,118.30%,2.45%,166.91%,46.7264%,0.15%
165531,信诚多策略灵活配置混合,1.1431,1.2488,0.66%,2.66%,4.29%,11.87%,13.62%,21.01%,40.99%,22.92%,1.37%,25.7653%,21.0147%,0.15%
004760,国寿安保稳瑞混合A,1.2655,1.3815,0.13%,2.25%,4.29%,7.83%,13.16%,25.89%,40.38%,---,1.39%,41.0289%,25.8931%,0.08%
010046,博时金福安一年持有混合(FOF)A,1.0750,1.0750,1.33%,2.87%,4.29%,7.64%,---,---,---,---,1.33%,7.50%,---,0.08%
010091,中信建投医药健康C,1.0428,1.0428,0.50%,3.51%,4.29%,4.29%,---,---,---,---,2.41%,4.28%,4.28%,0.00%
110002,易方达策略成长混合,4.4550,6.3280,-1.13%,4.53%,4.28%,8.76%,6.57%,34.32%,91.51%,24.96%,2.79%,760.7291%,34.3234%,0.15%
070016,嘉实多元债券B,1.3170,1.8830,0.38%,2.25%,4.28%,7.30%,9.36%,17.56%,28.51%,25.49%,1.70%,117.5181%,17.5578%,0.00%
000747,广发逆向策略混合,3.14,3.14,0.93%,5.37%,4.28%,14.64%,26.92%,54.22%,125.41%,84.81%,3.77%,214%,54.2240%,0.15%
160638,鹏华中证一带一路主题指数(LOF),1.4380,0.6560,0.77%,4.43%,4.28%,15.41%,19.61%,25.89%,56.13%,16.51%,3.38%,-32.9640%,25.8887%,0.12%
240018,华宝可转债债券A,1.3808,1.3808,-0.52%,4.56%,4.28%,8.45%,4.24%,18.55%,62.22%,48.60%,3.38%,38.08%,18.5541%,0.08%
008200,华夏创新100ETF联接C,1.3781,1.3781,0.20%,3.65%,4.28%,15.10%,14.53%,---,---,---,2.35%,37.81%,37.81%,0.00%
009079,南方粤港澳大湾区ETF联接A,1.4142,1.4142,0.19%,3.70%,4.28%,16.10%,17.64%,---,---,---,2.43%,41.42%,41.42%,0.12%
004761,国寿安保稳瑞混合C,1.2637,1.3777,0.13%,2.26%,4.28%,7.80%,13.10%,25.76%,40.10%,---,1.40%,40.5717%,25.7551%,0.00%
009737,汇添富稳健收益混合C,1.0458,1.0458,0.60%,2.74%,4.28%,4.64%,---,---,---,---,2.13%,4.58%,4.58%,0.00%
470007,汇添富上证综合指数,1.2930,1.4540,0.86%,4.27%,4.27%,11.56%,12.60%,23.24%,51.47%,20.06%,2.62%,49.1286%,23.2389%,0.10%
519937,长信先锐混合A,1.3046,1.3046,0.06%,2.17%,4.27%,6.86%,11.05%,14.52%,32.38%,32.25%,1.18%,30.46%,14.5190%,0.08%
005294,诺德新宜灵活配置混合,1.2542,1.2542,0.42%,2.15%,4.27%,8.27%,5.77%,17.32%,57.80%,---,1.55%,25.42%,17.3246%,0.15%
000189,易方达丰华债券A,1.3248,1.4297,0.05%,2.22%,4.27%,6.91%,11.06%,19.24%,32.60%,33.11%,1.71%,45.0164%,19.2440%,0.08%
009080,南方粤港澳大湾区ETF联接C,1.4131,1.4131,0.18%,3.70%,4.27%,16.07%,17.58%,---,---,---,2.42%,41.31%,41.31%,0.00%
070015,嘉实多元债券A,1.3230,1.9310,0.38%,2.24%,4.26%,7.39%,9.57%,17.91%,29.18%,26.51%,1.69%,126.1696%,17.9117%,0.08%
005039,鹏扬景兴混合A,1.3297,1.4947,0.26%,1.75%,4.26%,7.01%,11.03%,20.87%,53.79%,43.81%,1.30%,51.9772%,20.8662%,0.10%
008697,交银养老2035三年(FOF),1.2836,1.2836,0.94%,2.67%,4.26%,7.75%,19.43%,---,---,---,0.94%,28.36%,---,0.10%
008701,华夏黄金ETF联接A,0.9719,0.9719,-0.04%,2.51%,4.26%,-0.78%,---,---,---,---,2.59%,-2.81%,-2.81%,0.06%
010003,景顺长城电子信息产业股票A,1.1052,1.1052,-1.90%,0.69%,4.26%,10.54%,---,---,---,---,-0.10%,10.52%,10.52%,0.15%
050013,博时上证超大盘ETF联接,1.3706,1.3706,1.49%,3.64%,4.25%,13.10%,12.43%,23.14%,55.68%,27.64%,2.28%,37.06%,23.1447%,0.12%
006048,长城中证500指数增强A,1.4439,1.4439,0.24%,4.06%,4.25%,4.59%,8.61%,30.75%,81.78%,---,2.99%,44.39%,30.7525%,0.12%
008817,华宝可转债债券C,1.3774,1.3774,-0.52%,4.55%,4.25%,8.37%,4.11%,18.26%,---,---,3.37%,18.2622%,18.2622%,0.00%
163110,申万菱信量化小盘股票,2.2119,3.2955,-0.23%,5.13%,4.24%,9.15%,12.94%,32.93%,85.33%,30.88%,3.17%,274.8782%,32.9347%,0.15%
000597,中海积极收益混合,1.4020,1.6610,0.36%,1.89%,4.24%,6.70%,7.52%,15.11%,31.69%,35.89%,1.15%,75.1811%,15.1068%,0.08%
001430,中邮乐享收益灵活配置混合,1.4510,1.5110,0.28%,2.40%,4.24%,7.32%,0.21%,3.20%,27.17%,29.32%,1.61%,53.0217%,3.2005%,0.15%
010047,博时金福安一年持有混合(FOF)C,1.0736,1.0736,1.32%,2.86%,4.24%,7.52%,---,---,---,---,1.32%,7.36%,---,0.00%
001823,光大鼎鑫混合C,1.2810,1.3890,0.16%,1.91%,4.23%,7.38%,12.27%,27.85%,43.93%,29.72%,1.34%,40.5602%,27.8474%,0.00%
005040,鹏扬景兴混合C,1.3212,1.4762,0.26%,1.75%,4.23%,6.90%,10.81%,20.39%,52.64%,42.12%,1.30%,49.9368%,20.3925%,0.00%
006867,易方达丰华债券C,1.3149,1.3149,0.05%,2.21%,4.23%,6.80%,10.84%,18.78%,---,---,1.70%,31.49%,18.7805%,0.00%
006942,华泰柏瑞量化明选A,1.6353,1.6353,0.84%,4.84%,4.22%,9.95%,17.92%,43.85%,---,---,2.87%,63.53%,43.8512%,0.15%
007413,长城中证500指数增强C,1.4284,1.4284,0.24%,4.05%,4.22%,4.51%,8.45%,30.35%,---,---,2.98%,53.2289%,30.3522%,0.00%
008702,华夏黄金ETF联接C,0.9703,0.9703,-0.04%,2.50%,4.22%,-0.87%,---,---,---,---,2.58%,-2.97%,-2.97%,0.00%
010004,景顺长城电子信息产业股票C,1.1037,1.1037,-1.90%,0.68%,4.22%,10.43%,---,---,---,---,-0.11%,10.37%,10.37%,0.00%
008773,中银景泰回报混合,1.0572,1.0572,0%,1.62%,4.22%,5.68%,---,---,---,---,1.15%,5.72%,5.72%,0.12%
008827,建信易盛郑商所能源化工期货ETF联接A,1.0926,1.0926,-0.02%,1.98%,4.22%,---,---,---,---,---,1.43%,9.26%,9.26%,0.15%
510080,长盛全债指数增强债券,1.4141,2.7024,-0.01%,2.90%,4.21%,6.81%,6.76%,14.82%,28.45%,25.15%,2.03%,308.7522%,14.8166%,0.10%
008871,大成睿裕六月持有股票A,1.2455,1.2455,-0.79%,4.27%,4.21%,13.57%,21.54%,---,---,---,1.86%,24.55%,24.55%,0.15%
008553,万家养老2035三年持有期混合(FOF),1.1259,1.1259,1.11%,2.88%,4.21%,9.95%,11.40%,---,---,---,1.11%,12.59%,---,0.12%
001464,光大鼎鑫混合A,1.3150,1.4250,0.15%,1.86%,4.20%,7.35%,12.39%,28.14%,44.60%,30.85%,1.31%,44.9780%,28.1426%,0.08%
003105,光大永鑫混合A,4.0680,4.3190,0.12%,1.80%,4.20%,7.31%,11.54%,19.05%,25.67%,308.68%,1.29%,338.1019%,19.0518%,0.08%
006943,华泰柏瑞量化明选C,1.6218,1.6218,0.84%,4.84%,4.20%,9.89%,17.78%,43.50%,---,---,2.87%,62.18%,43.4967%,0.00%
001470,融通通鑫灵活配置混合,1.3920,1.4510,0.22%,2.20%,4.19%,4.74%,8.58%,16.68%,32.45%,35.67%,1.46%,47.4975%,16.6806%,0.15%
003950,博时鑫润混合A,1.4407,1.5786,0.31%,2.71%,4.19%,10.45%,15.41%,26.92%,59.73%,43.85%,1.95%,62.9789%,26.9227%,0.08%
007896,易方达优选多资产三个月持有混合(FOF)A,1.2638,1.2638,1.04%,3.51%,4.19%,10.17%,18.42%,---,---,---,1.04%,26.38%,---,0.12%
008828,建信易盛郑商所能源化工期货ETF联接C,1.0917,1.0917,-0.01%,1.98%,4.19%,---,---,---,---,---,1.43%,9.17%,9.17%,0.00%
002612,融通通慧混合A/B,1.5502,1.5502,0.14%,1.95%,4.18%,5.68%,12.70%,24.47%,95.98%,40.80%,1.27%,55.02%,24.4741%,0.15%
003106,光大永鑫混合C,4.0580,4.3090,0.12%,1.81%,4.18%,7.24%,11.45%,18.90%,25.44%,308.07%,1.30%,337.0441%,18.8983%,0.00%
003951,博时鑫润混合C,1.4383,1.5769,0.31%,2.71%,4.18%,10.43%,15.36%,26.80%,59.40%,43.40%,1.94%,62.8427%,26.8034%,0.08%
009730,中信保诚安鑫回报债券A,1.0494,1.0494,0.40%,1.61%,4.18%,4.73%,---,---,---,---,1.28%,4.94%,4.94%,0.08%
000298,中海纯债债券A,1.1480,1.2880,0.09%,0.35%,4.17%,2.87%,2.32%,4.08%,7.79%,14.57%,0.09%,30.6971%,4.0797%,0.08%
007668,广发养老2035三年持有期混合(FOF),1.0774,1.0774,0.97%,2.71%,4.17%,8.42%,---,---,---,---,0.97%,7.74%,---,0.15%
320013,诺安全球黄金,1.1020,1.1870,-0.72%,2.04%,4.16%,-3.16%,-0.81%,13.84%,36.39%,38.10%,1.94%,19.2587%,---,0.08%
378546,上投摩根全球天然资源混合,0.7061,0.7061,0.38%,3.40%,4.16%,19.01%,15%,-4.97%,7.15%,-3.67%,3.58%,-29.39%,---,0.16%
005910,广发龙头优选混合,2.1802,2.1802,1.26%,6.31%,4.16%,16.65%,27.39%,59.84%,121.66%,---,3.93%,118.02%,59.8387%,0.15%
630009,华商稳定增利债券A,1.7330,2.0630,0.17%,2.30%,4.15%,11.30%,10.52%,17.73%,39.76%,33.62%,1.70%,117.6670%,17.7310%,0.08%
168108,九泰锐诚混合(LOF),1.6102,1.6676,-0.61%,3.38%,4.15%,6.20%,6.07%,23.60%,88.35%,66.77%,2%,69.9446%,23.6049%,0.15%
005400,万家潜力价值灵活配置混合A,2.3108,2.3108,1.09%,4.32%,4.15%,16.96%,18.50%,57.22%,179.25%,---,2.45%,131.08%,57.2187%,0.15%
007231,国泰民安养老2040(FOF),1.2983,1.2983,0.96%,2.93%,4.15%,8.71%,11.09%,21.35%,---,---,0.96%,29.83%,---,0.12%
007407,农银养老2035混合(FOF),1.3212,1.3212,1.16%,2.92%,4.15%,6.84%,11.92%,26.17%,---,---,1.16%,32.12%,---,0.08%
007784,广发央企创新驱动ETF联接A,1.2361,1.2361,1.08%,5.53%,4.15%,14.74%,13.50%,15.96%,---,---,3.69%,23.61%,15.9568%,0.12%
008872,大成睿裕六月持有股票C,1.2411,1.2411,-0.79%,4.26%,4.15%,13.38%,21.17%,---,---,---,1.85%,24.11%,24.11%,0.00%
007897,易方达优选多资产三个月持有混合(FOF)C,1.26,1.26,1.03%,3.49%,4.15%,10.05%,18.18%,---,---,---,1.03%,26%,---,0.00%
630109,华商稳定增利债券C,1.6610,1.9810,0.18%,2.34%,4.14%,11.18%,10.37%,17.22%,38.53%,31.93%,1.71%,108.5537%,17.2195%,0.00%
001782,九泰久益混合A,1.7610,1.8950,-0.23%,3.41%,4.14%,9.31%,19.63%,29.39%,73.84%,71.14%,1.62%,99.1219%,29.3902%,0.15%
007387,融通通慧混合C,1.5429,1.5429,0.13%,1.94%,4.14%,5.58%,12.52%,24.10%,---,---,1.26%,33.0775%,24.0972%,0.00%
007785,广发央企创新驱动ETF联接C,1.2345,1.2345,1.08%,5.53%,4.14%,14.70%,13.43%,15.83%,---,---,3.69%,23.45%,15.8285%,0.00%
009198,前海开源黄金ETF联接,1.0104,1.0104,-0.07%,2.49%,4.14%,-0.64%,0.36%,---,---,---,2.58%,1.04%,1.04%,0.06%
009222,大成彭博3-5年政金债C,1.0426,1.0426,-0.08%,3.31%,4.14%,4.86%,4.48%,---,---,---,2.52%,4.26%,4.26%,0.00%
009731,中信保诚安鑫回报债券C,1.0475,1.0475,0.40%,1.59%,4.14%,4.61%,---,---,---,---,1.28%,4.75%,4.75%,0.00%
519175,浦银安盛经济带崛起混合,1.36,1.3850,0.26%,1.84%,4.13%,7.24%,12.23%,23.24%,57.48%,31.56%,1.39%,39.0592%,23.2357%,0.15%
400016,东方强化收益债券,1.3193,1.5993,0.15%,2.51%,4.12%,6.49%,7.74%,13.03%,22.57%,26.66%,1.87%,68.1378%,13.0312%,0.08%
200010,长城双动力混合,1.5369,2.2419,1.43%,11.23%,4.12%,5.09%,2.89%,6.55%,55.82%,5.15%,7.03%,141.9559%,6.5516%,0.15%
118001,易方达亚洲精选股票,1.5420,1.5420,1.98%,5.18%,4.12%,12.64%,15.77%,48.84%,91.79%,44.92%,1.58%,54.20%,---,0.16%
519020,国泰金泰灵活配置混合A,2.1831,2.0672,-1.40%,4.24%,4.12%,7.43%,27.63%,59.20%,151.31%,100.19%,2.91%,132.6592%,59.1994%,0.15%
160612,鹏华丰收债券,1.1150,1.8320,-0.18%,2.67%,4.11%,3.53%,3.34%,7.72%,17.29%,20.90%,2.11%,115.0169%,7.7204%,0.08%
008107,华商医药医疗行业股票,1.4903,1.4903,1.29%,3.85%,4.11%,6.78%,9.74%,49.15%,---,---,2.05%,49.03%,---,0.15%
519616,银河君信混合A,1.1856,1.3801,0.42%,2.27%,4.10%,5.88%,10.91%,19.68%,32.12%,33.65%,1.79%,42.7661%,19.6750%,0.08%
005063,广发中证全指家用电器指数A,1.4899,1.4899,-0.68%,4.58%,4.10%,19.44%,27.78%,38.40%,99.99%,34.47%,2.56%,48.99%,38.4022%,0.12%
206008,鹏华丰盛债券,1.1420,1.5880,-0.09%,2.61%,4.10%,3.44%,3.34%,7.82%,17.38%,20%,2.15%,69.8398%,7.8156%,0.00%
005401,万家潜力价值灵活配置混合C,2.2710,2.2710,1.09%,4.31%,4.10%,16.80%,18.20%,56.43%,176.38%,---,2.44%,127.10%,56.4265%,0.00%
008518,弘毅远方经济新动力混合,1.1929,1.1929,-0.21%,4.49%,4.10%,5.59%,1.62%,17.95%,---,---,2.59%,19.29%,---,0.15%
350001,天治财富增长混合,1.6019,3.4472,0.62%,3.98%,4.09%,13.09%,9.73%,8.19%,56.90%,29.35%,2.72%,548.6621%,8.1853%,0.12%
519969,长信新利灵活配置混合,1.4240,1.6120,0.21%,2.15%,4.09%,7.31%,13.65%,21.19%,41.27%,40.45%,1.42%,69.0998%,21.1915%,0.15%
000299,中海纯债债券C,1.1190,1.2590,0.09%,0.36%,4.09%,2.75%,2.10%,3.52%,6.77%,13.14%,0.09%,27.5191%,3.5153%,0.00%
005851,财通新视野灵活配置混合A,1.7006,1.7006,1.05%,7%,4.09%,22.32%,12.13%,31.52%,81.07%,---,4.83%,70.06%,31.5236%,0.15%
008162,浦银安盛经济带崛起混合C,1.3503,1.3763,0.26%,1.84%,4.09%,7.12%,12.01%,22.75%,---,---,1.39%,25.6130%,22.7458%,0.00%
009700,长江添利混合A,1.0779,1.0779,0.29%,2.34%,4.09%,7.93%,---,---,---,---,1.48%,7.79%,7.79%,0.12%
005246,国泰可转债债券,1.4259,1.4259,0.22%,4.45%,4.08%,7.44%,10.59%,22.83%,59.32%,42.58%,3.33%,42.59%,22.8271%,0.08%
005064,广发中证全指家用电器指数C,1.4837,1.4837,-0.68%,4.57%,4.08%,19.38%,27.65%,38.13%,99.56%,34.02%,2.56%,48.37%,38.1343%,0.00%
001844,九泰久益混合C,1.6860,1.82,-0.30%,3.37%,4.07%,9.20%,19.49%,29.10%,72.22%,64.49%,1.57%,90.7061%,29.0965%,0.00%
550003,中信保诚盛世蓝筹混合,2.3113,4.2260,0.70%,4.49%,4.07%,16%,14.91%,34.10%,87.42%,41.23%,2.74%,473.1384%,34.0960%,0.15%
008997,同泰竞争优势混合A,1.2654,1.2654,-0.78%,4.11%,4.07%,12.59%,15.97%,---,---,---,2.30%,26.54%,26.54%,0.15%
399001,中海上证50指数增强,1.64,1.8120,1.36%,4.13%,4.06%,13.18%,13.10%,22.66%,74.84%,47.63%,2.24%,86.9022%,22.6648%,0.12%
161715,招商大宗商品(LOF),1.1729,1.3114,0.25%,4.98%,4.06%,20.25%,20.94%,23.92%,60.41%,0.08%,4.08%,36.5228%,23.9197%,0.12%
164906,交银中证海外中国互联网指数,2.0250,2.0250,2.43%,5.36%,4.06%,11.57%,12.75%,42.81%,92.31%,36%,2.02%,102.50%,---,0.12%
009701,长江添利混合C,1.0761,1.0761,0.29%,2.33%,4.06%,7.81%,---,---,---,---,1.47%,7.61%,7.61%,0.00%
009937,东方欣益一年持有期混合A,1.0661,1.0661,0.24%,2.47%,4.06%,6.79%,---,---,---,---,1.82%,6.61%,6.61%,0.10%
009169,湘财长兴灵活配置混合A,1.2050,1.2050,-0.02%,4.51%,4.05%,13.75%,11.61%,---,---,---,2.50%,20.50%,20.5%,0.15%
008101,广发湾创100ETF联接C,1.2618,1.2618,0.17%,3.61%,4.05%,15.27%,14.27%,---,---,---,2.34%,26.18%,26.18%,0.00%
008100,广发湾创100ETF联接A,1.2626,1.2626,0.17%,3.61%,4.05%,15.31%,14.33%,---,---,---,2.33%,26.26%,26.26%,0.12%
519617,银河君信混合C,1.1818,1.3563,0.42%,2.25%,4.04%,5.72%,10.61%,19.06%,30.79%,31.64%,1.77%,39.6697%,19.0644%,0.00%
010387,易方达医药生物股票A,1.0446,1.0446,0.65%,1.71%,4.04%,---,---,---,---,---,1.36%,4.46%,4.46%,0.15%
005217,建信福泽安泰混合(FOF),1.2778,1.2778,0.54%,2.98%,4.03%,7.26%,10.29%,17.89%,30.55%,26.48%,1.40%,27.78%,---,0.08%
008998,同泰竞争优势混合C,1.2618,1.2618,-0.79%,4.10%,4.03%,12.47%,15.73%,---,---,---,2.29%,26.18%,26.18%,0.00%
000507,泰达宏利宏达混合A,1.4760,1.6660,0.41%,1.93%,4.02%,8.77%,9.99%,13.02%,24.56%,24.66%,1.37%,74.2832%,13.0169%,0.12%
002742,泓德裕祥债券A,1.3004,1.4234,0.22%,2.44%,4.02%,8.37%,9.92%,19.05%,33.38%,38.64%,1.65%,44.0461%,19.0464%,0.08%
005959,财通新视野灵活配置混合C,1.6663,1.6663,1.06%,6.99%,4.02%,22.06%,11.68%,30.48%,78.16%,---,4.81%,66.63%,30.4753%,0.00%
007272,景顺稳健养老目标三年混合(FOF),1.2167,1.2167,0.93%,2.30%,4.02%,7.46%,11.53%,19.72%,---,---,0.93%,21.6822%,---,0.12%
008533,惠升惠兴混合A,1.3263,1.3263,0.55%,2.45%,4.02%,10.28%,19.38%,---,---,---,1.54%,32.63%,32.63%,0.10%
009938,东方欣益一年持有期混合C,1.0643,1.0643,0.24%,2.46%,4.02%,6.65%,---,---,---,---,1.82%,6.43%,6.43%,0.00%
000508,泰达宏利宏达混合B,1.4260,1.6160,0.42%,1.93%,4.01%,8.69%,9.86%,12.82%,24%,23.57%,1.42%,68.9304%,12.8164%,0.00%
005109,汇安多策略混合A,1.8017,1.8317,0.90%,3.90%,4.01%,15.35%,21.82%,49.39%,136.79%,80.81%,2.19%,85.3123%,49.3947%,0.15%
005967,鹏华创新驱动混合,1.8417,1.8417,-0.03%,4%,4.01%,5%,5.76%,60.64%,129.78%,---,2.39%,84.17%,60.6367%,0.15%
008142,工银瑞信黄金ETF联接A,1.0072,1.0072,-0.13%,2.39%,4.01%,-0.68%,0.14%,---,---,---,2.46%,0.72%,0.72%,0.06%
010388,易方达医药生物股票C,1.0439,1.0439,0.65%,1.70%,4.01%,---,---,---,---,---,1.35%,4.39%,4.39%,0.00%
001201,申万菱信安鑫回报混合A,1.43,1.4860,0.42%,2.07%,4%,6.16%,11.02%,21.50%,33.27%,29.32%,1.49%,50.5334%,21.4953%,0.07%
002560,诺安和鑫灵活配置混合,1.5304,1.5304,-1.44%,6.13%,4%,12.58%,-7.76%,46.91%,115.40%,49.75%,4.30%,53.04%,46.9137%,0.15%
009170,湘财长兴灵活配置混合C,1.1983,1.1983,-0.03%,4.49%,4%,13.63%,11.23%,---,---,---,2.49%,19.83%,19.83%,0.00%
008534,惠升惠兴混合C,1.3247,1.3247,0.55%,2.44%,4%,10.22%,19.26%,---,---,---,1.53%,32.47%,32.47%,0.00%
002743,泓德裕祥债券C,1.2815,1.4025,0.21%,2.44%,3.99%,8.23%,9.72%,18.64%,32.37%,37.10%,1.65%,41.8966%,18.6426%,0.00%
001637,嘉实腾讯自选股大数据策略股票,1.6210,1.6210,0.06%,4.38%,3.98%,6.79%,10.88%,35.76%,98.17%,42.07%,2.47%,62.10%,35.7621%,0.15%
007661,南方养老2030三年(FOF),1.2895,1.2895,0.99%,2.72%,3.98%,9.73%,16.64%,27.56%,---,---,0.99%,28.95%,---,0.12%
006781,汇丰晋信港股通精选股票,1.2029,1.2029,-0.05%,1.79%,3.97%,14.06%,4.45%,13.03%,---,---,0.64%,20.29%,13.0333%,0.15%
008143,工银瑞信黄金ETF联接C,1.0049,1.0049,-0.13%,2.37%,3.97%,-0.79%,-0.06%,---,---,---,2.46%,0.49%,0.49%,0.00%
001727,申万菱信安鑫回报混合C,1.4180,1.4740,0.42%,2.09%,3.96%,6.14%,10.95%,21.40%,32.90%,28.93%,1.43%,46.9542%,21.4041%,0.00%
540009,汇丰晋信消费红利股票,1.3093,2.0963,0.55%,4.90%,3.96%,16.32%,30.62%,65.26%,138.10%,78.95%,2.90%,156.2296%,65.2646%,0.15%
005110,汇安多策略混合C,1.7736,1.8036,0.90%,3.90%,3.96%,15.20%,21.50%,48.65%,134.47%,78.13%,2.18%,82.4629%,48.6548%,0.00%
004737,富国新优享灵活配置混合A,1.6219,1.6219,0.56%,2.42%,3.96%,8.63%,15.16%,35.95%,53.12%,52.11%,1.88%,62.19%,35.9514%,0.08%
006123,中融高股息混合A,1.4556,1.5176,0.82%,3.87%,3.96%,6.83%,13.18%,41.50%,---,---,2.23%,52.9061%,41.5011%,0.15%
008052,工银湾创100ETF联接A,1.2894,1.2894,0.15%,3.51%,3.95%,14.81%,13.66%,28.90%,---,---,2.26%,28.94%,---,0.10%
519652,银河鑫利混合A,1.5560,1.5880,0.52%,2.44%,3.94%,6.21%,13.58%,32.88%,46.79%,42.75%,1.77%,60.5105%,32.8779%,0.08%
002961,中欧双利债券A,1.2188,1.3068,0.23%,1.73%,3.94%,6.04%,7.09%,12.57%,22.09%,24.54%,1.32%,31.3364%,12.5708%,0.08%
008420,广发招泰混合A,1.1062,1.1062,0.37%,2.03%,3.94%,6.21%,8.10%,---,---,---,1.54%,10.62%,10.62%,0.10%
009183,东方红颐和平衡养老三年(FOF),1.1289,1.1289,1.02%,2.13%,3.94%,9.30%,10.38%,---,---,---,1.02%,12.89%,---,0.80%
165512,信诚新机遇混合(LOF),1.8880,3.42,0.64%,4.37%,3.93%,15.74%,17.70%,39.46%,91.58%,56.44%,2.66%,313.7716%,39.4637%,0.15%
004734,中欧瑾灵灵活配置混合A,1.3806,1.3806,0.53%,1.95%,3.93%,8.46%,11.22%,23.52%,70.17%,33.75%,1.33%,38.0462%,23.5215%,0.15%
006738,工银瑞信添慧债券A,1.1831,1.1831,0.11%,1.88%,3.93%,7.62%,8.03%,12.78%,---,---,1.33%,18.31%,12.7836%,0.08%
004153,信诚新悦回报灵活配置混合A,1.5110,1.6640,0.47%,2.65%,3.92%,9.89%,16.59%,28.60%,57.88%,55.16%,1.96%,71.2947%,28.5958%,0.10%
006321,中欧预见养老2035(FOF)A,1.5710,1.5710,0.76%,2.14%,3.92%,10.35%,16.64%,30.37%,55.45%,---,0.76%,57.10%,---,0.12%
519730,交银定期支付月月丰债券A,1.6335,1.6335,0.25%,1.62%,3.91%,2.94%,2.74%,5.87%,18.11%,16.85%,1.15%,63.35%,5.8652%,0.08%
004154,信诚新悦回报灵活配置混合B,1.4870,1.64,0.54%,2.69%,3.91%,9.90%,16.54%,28.52%,57.68%,53.95%,1.99%,68.8790%,28.5220%,0.00%
001031,华夏安康债券A,1.5950,1.7550,-0.13%,2.84%,3.91%,9.92%,7.70%,13.36%,23.26%,26.39%,1.72%,82.0085%,13.3618%,0.08%
004747,富国新优享灵活配置混合C,1.5853,1.5853,0.56%,2.41%,3.91%,8.49%,14.87%,35.28%,51.59%,49.63%,1.87%,58.53%,35.2760%,0.00%
